Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Qu_don	12.1		27.2918
1_1	1	Qu_don	12.2		27.4352
1_1	1	Qu_don	12.3		27.5767
1_1	1	Qu_don	12.4		27.7161
1_1	1	Qu_don	12.5		27.8535
1_1	1	Qu_don	12.6		27.9889
1_1	1	Qu_don	12.7		28.1223
1_1	1	Qu_don	12.8		28.2538
1_1	1	Qu_don	12.9		28.3834
1_1	1	Qu_don	13		28.511
1_1	1	Qu_don	13.1		28.6368
1_1	1	Qu_don	13.2		28.7607
1_1	1	Qu_don	13.3		28.8827
1_1	1	Qu_don	13.4		29.003
1_1	1	Qu_don	13.5		29.1214
1_1	1	Qu_don	13.6		29.238
1_1	1	Qu_don	13.7		29.3529
1_1	1	Qu_don	13.8		29.466
1_1	1	Qu_don	13.9		29.5774
1_1	1	Qu_don	14		29.6871
1_1	1	Qu_don	14.1		29.7951
1_1	1	Qu_don	14.2		29.9014
1_1	1	Qu_don	14.3		30.0062
1_1	1	Qu_don	14.4		30.1092
1_1	1	Qu_don	14.5		30.2107
1_1	1	Qu_don	14.6		30.3106
1_1	1	Qu_don	14.7		30.409
1_1	1	Qu_don	14.8		30.5058
1_1	1	Qu_don	14.9		30.6011
1_1	1	Qu_don	15		30.6949
1_1	1	Qu_don	15.1		30.7872
1_1	1	Qu_don	15.2		30.878
1_1	1	Qu_don	15.3		30.9674
1_1	1	Qu_don	15.4		31.0554
1_1	1	Qu_don	15.5		31.142
1_1	1	Qu_don	15.6		31.2271
1_1	1	Qu_don	15.7		31.3109
1_1	1	Qu_don	15.8		31.3934
1_1	1	Qu_don	15.9		31.4745
1_1	1	Qu_don	16		31.5544
1_1	1	Qu_don	16.1		31.6329
1_1	1	Qu_don	16.2		31.7102
1_1	1	Qu_don	16.3		31.7861
1_1	1	Qu_don	16.4		31.8609
1_1	1	Qu_don	16.5		31.9344
1_1	1	Qu_don	16.6		32.0068
1_1	1	Qu_don	16.7		32.0779
1_1	1	Qu_don	16.8		32.1479
1_1	1	Qu_don	16.9		32.2167
1_1	1	Qu_don	17		32.2844
1_1	1	Qu_don	17.1		32.3509
1_1	1	Qu_don	17.2		32.4164
1_1	1	Qu_don	17.3		32.4807
1_1	1	Qu_don	17.4		32.544
1_1	1	Qu_don	17.5		32.6062
1_1	1	Qu_don	17.6		32.6674
1_1	1	Qu_don	17.7		32.7276
1_1	1	Qu_don	17.8		32.7867
1_1	1	Qu_don	17.9		32.8449
1_1	1	Qu_don	18		32.9021
1_1	1	Qu_don	18.1		32.9583
1_1	1	Qu_don	18.2		33.0135
1_1	1	Qu_don	18.3		33.0678
1_1	1	Qu_don	18.4		33.1212
1_1	1	Qu_don	18.5		33.1737
1_1	1	Qu_don	18.6		33.2253
1_1	1	Qu_don	18.7		33.2761
1_1	1	Qu_don	18.8		33.3259
1_1	1	Qu_don	18.9		33.3749
1_1	1	Qu_don	19		33.4231
1_1	1	Qu_don	19.1		33.4704
1_1	1	Qu_don	19.2		33.5169
1_1	1	Qu_don	19.3		33.5626
1_1	1	Qu_don	19.4		33.6075
1_1	1	Qu_don	19.5		33.6517
1_1	1	Qu_don	19.6		33.6951
1_1	1	Qu_don	19.7		33.7377
1_1	1	Qu_don	19.8		33.7796
1_1	1	Qu_don	19.9		33.8208
1_1	1	Qu_don	20		33.8612
1_1	1	Qu_don	20.1		33.9009
1_1	1	Qu_don	20.2		33.94
1_1	1	Qu_don	20.3		33.9784
1_1	1	Qu_don	20.4		34.016
1_1	1	Qu_don	20.5		34.0531
1_1	1	Qu_don	20.6		34.0895
1_1	1	Qu_don	20.7		34.1252
1_1	1	Qu_don	20.8		34.1603
1_1	1	Qu_don	20.9		34.1948
1_1	1	Qu_don	21		34.2287
1_1	1	Qu_don	21.1		34.262
1_1	1	Qu_don	21.2		34.2947
1_1	1	Qu_don	21.3		34.3268
1_1	1	Qu_don	21.4		34.3584
1_1	1	Qu_don	21.5		34.3893
1_1	1	Qu_don	21.6		34.4198
1_1	1	Qu_don	21.7		34.4497
1_1	1	Qu_don	21.8		34.479
1_1	1	Qu_don	21.9		34.5079
1_1	1	Qu_don	22		34.5362
1_1	1	Qu_don	22.1		34.564
1_1	1	Qu_don	22.2		34.5914
1_1	1	Qu_don	22.3		34.6182
1_1	1	Qu_don	22.4		34.6445
1_1	1	Qu_don	22.5		34.6704
1_1	1	Qu_don	22.6		34.6958
1_1	1	Qu_don	22.7		34.7208
1_1	1	Qu_don	22.8		34.7453
1_1	1	Qu_don	22.9		34.7694
1_1	1	Qu_don	23		34.793
1_1	1	Qu_don	23.1		34.8162
1_1	1	Qu_don	23.2		34.839
1_1	1	Qu_don	23.3		34.8613
1_1	1	Qu_don	23.4		34.8833
1_1	1	Qu_don	23.5		34.9049
1_1	1	Qu_don	23.6		34.926
1_1	1	Qu_don	23.7		34.9468
1_1	1	Qu_don	23.8		34.9672
1_1	1	Qu_don	23.9		34.9873
1_1	1	Qu_don	24		35.007
1_1	1	Qu_don	24.1		35.0263
1_1	1	Qu_don	24.2		35.0452
1_1	1	Qu_don	24.3		35.0639
1_1	1	Qu_don	24.4		35.0821
1_1	1	Qu_don	24.5		35.1001
1_1	1	Qu_don	24.6		35.1177
1_1	1	Qu_don	24.7		35.135
1_1	1	Qu_don	24.8		35.1519
1_1	1	Qu_don	24.9		35.1686
1_1	1	Qu_don	25		35.185

1_1	1	Qu_d3g	0		0
1_1	1	Qu_d3g	0.1		0.00467265
1_1	1	Qu_d3g	0.2		0.0184124
1_1	1	Qu_d3g	0.3		0.0408114
1_1	1	Qu_d3g	0.4		0.0714746
1_1	1	Qu_d3g	0.5		0.110022
1_1	1	Qu_d3g	0.6		0.156085
1_1	1	Qu_d3g	0.7		0.209309
1_1	1	Qu_d3g	0.8		0.269351
1_1	1	Qu_d3g	0.9		0.33588
1_1	1	Qu_d3g	1		0.408574
1_1	1	Qu_d3g	1.1		0.487125
1_1	1	Qu_d3g	1.2		0.571235
1_1	1	Qu_d3g	1.3		0.660617
1_1	1	Qu_d3g	1.4		0.754991
1_1	1	Qu_d3g	1.5		0.854091
1_1	1	Qu_d3g	1.6		0.957658
1_1	1	Qu_d3g	1.7		1.06544
1_1	1	Qu_d3g	1.8		1.1772
1_1	1	Qu_d3g	1.9		1.29271
1_1	1	Qu_d3g	2		1.41174
1_1	1	Qu_d3g	2.1		1.53408
1_1	1	Qu_d3g	2.2		1.65952
1_1	1	Qu_d3g	2.3		1.78785
1_1	1	Qu_d3g	2.4		1.9189
1_1	1	Qu_d3g	2.5		2.05246
1_1	1	Qu_d3g	2.6		2.18838
1_1	1	Qu_d3g	2.7		2.32646
1_1	1	Qu_d3g	2.8		2.46655
1_1	1	Qu_d3g	2.9		2.60849
1_1	1	Qu_d3g	3		2.75212
1_1	1	Qu_d3g	3.1		2.89731
1_1	1	Qu_d3g	3.2		3.0439
1_1	1	Qu_d3g	3.3		3.19176
1_1	1	Qu_d3g	3.4		3.34077
1_1	1	Qu_d3g	3.5		3.49079
1_1	1	Qu_d3g	3.6		3.6417
1_1	1	Qu_d3g	3.7		3.79341
1_1	1	Qu_d3g	3.8		3.94578
1_1	1	Qu_d3g	3.9		4.09873
1_1	1	Qu_d3g	4		4.25213
1_1	1	Qu_d3g	4.1		4.40591
1_1	1	Qu_d3g	4.2		4.55996
1_1	1	Qu_d3g	4.3		4.7142
1_1	1	Qu_d3g	4.4		4.86853
1_1	1	Qu_d3g	4.5		5.02289
1_1	1	Qu_d3g	4.6		5.17719
1_1	1	Qu_d3g	4.7		5.33136
1_1	1	Qu_d3g	4.8		5.48533
1_1	1	Qu_d3g	4.9		5.63902
1_1	1	Qu_d3g	5		5.79237
1_1	1	Qu_d3g	5.1		5.94532
1_1	1	Qu_d3g	5.2		6.09782
1_1	1	Qu_d3g	5.3		6.2498
1_1	1	Qu_d3g	5.4		6.40122
1_1	1	Qu_d3g	5.5		6.55202
1_1	1	Qu_d3g	5.6		6.70215
1_1	1	Qu_d3g	5.7		6.85158
1_1	1	Qu_d3g	5.8		7.00024
1_1	1	Qu_d3g	5.9		7.14812
1_1	1	Qu_d3g	6		7.29516
1_1	1	Qu_d3g	6.1		7.44133
1_1	1	Qu_d3g	6.2		7.58659
1_1	1	Qu_d3g	6.3		7.73092
1_1	1	Qu_d3g	6.4		7.87428
1_1	1	Qu_d3g	6.5		8.01664
1_1	1	Qu_d3g	6.6		8.15798
1_1	1	Qu_d3g	6.7		8.29827
1_1	1	Qu_d3g	6.8		8.43748
1_1	1	Qu_d3g	6.9		8.5756
1_1	1	Qu_d3g	7		8.71261
1_1	1	Qu_d3g	7.1		8.84848
1_1	1	Qu_d3g	7.2		8.9832
1_1	1	Qu_d3g	7.3		9.11674
1_1	1	Qu_d3g	7.4		9.24911
1_1	1	Qu_d3g	7.5		9.38028
1_1	1	Qu_d3g	7.6		9.51024
1_1	1	Qu_d3g	7.7		9.63897
1_1	1	Qu_d3g	7.8		9.76647
1_1	1	Qu_d3g	7.9		9.89274
1_1	1	Qu_d3g	8		10.0178
1_1	1	Qu_d3g	8.1		10.1415
1_1	1	Qu_d3g	8.2		10.264
1_1	1	Qu_d3g	8.3		10.3852
1_1	1	Qu_d3g	8.4		10.5052
1_1	1	Qu_d3g	8.5		10.6239
1_1	1	Qu_d3g	8.6		10.7413
1_1	1	Qu_d3g	8.7		10.8574
1_1	1	Qu_d3g	8.8		10.9722
1_1	1	Qu_d3g	8.9		11.0858
1_1	1	Qu_d3g	9		11.198
1_1	1	Qu_d3g	9.1		11.309
1_1	1	Qu_d3g	9.2		11.4187
1_1	1	Qu_d3g	9.3		11.5271
1_1	1	Qu_d3g	9.4		11.6343
1_1	1	Qu_d3g	9.5		11.7402
1_1	1	Qu_d3g	9.6		11.8448
1_1	1	Qu_d3g	9.7		11.9481
1_1	1	Qu_d3g	9.8		12.0502
1_1	1	Qu_d3g	9.9		12.151
1_1	1	Qu_d3g	10		12.2506
1_1	1	Qu_d3g	10.1		12.3489
1_1	1	Qu_d3g	10.2		12.4459
1_1	1	Qu_d3g	10.3		12.5418
1_1	1	Qu_d3g	10.4		12.6364
1_1	1	Qu_d3g	10.5		12.7298
1_1	1	Qu_d3g	10.6		12.822
1_1	1	Qu_d3g	10.7		12.9129
1_1	1	Qu_d3g	10.8		13.0027
1_1	1	Qu_d3g	10.9		13.0913
1_1	1	Qu_d3g	11		13.1787
1_1	1	Qu_d3g	11.1		13.265
1_1	1	Qu_d3g	11.2		13.35
1_1	1	Qu_d3g	11.3		13.4339
1_1	1	Qu_d3g	11.4		13.5167
1_1	1	Qu_d3g	11.5		13.5983
1_1	1	Qu_d3g	11.6		13.6788
1_1	1	Qu_d3g	11.7		13.7582
1_1	1	Qu_d3g	11.8		13.8365
1_1	1	Qu_d3g	11.9		13.9137
1_1	1	Qu_d3g	12		13.9898
1_1	1	Qu_d3g	12.1		14.0648
1_1	1	Qu_d3g	12.2		14.1388
1_1	1	Qu_d3g	12.3		14.2116
1_1	1	Qu_d3g	12.4		14.2835
1_1	1	Qu_d3g	12.5		14.3543
1_1	1	Qu_d3g	12.6		14.4241
1_1	1	Qu_d3g	12.7		14.4928
1_1	1	Qu_d3g	12.8		14.5606
1_1	1	Qu_d3g	12.9		14.6274
1_1	1	Qu_d3g	13		14.6932
1_1	1	Qu_d3g	13.1		14.758
1_1	1	Qu_d3g	13.2		14.8218
1_1	1	Qu_d3g	13.3		14.8847
1_1	1	Qu_d3g	13.4		14.9467
1_1	1	Qu_d3g	13.5		15.0077
1_1	1	Qu_d3g	13.6		15.0678
1_1	1	Qu_d3g	13.7		15.127
1_1	1	Qu_d3g	13.8		15.1853
1_1	1	Qu_d3g	13.9		15.2427
1_1	1	Qu_d3g	14		15.2992
1_1	1	Qu_d3g	14.1		15.3549
1_1	1	Qu_d3g	14.2		15.4097
1_1	1	Qu_d3g	14.3		15.4637
1_1	1	Qu_d3g	14.4		15.5168
1_1	1	Qu_d3g	14.5		15.5691
1_1	1	Qu_d3g	14.6		15.6206
1_1	1	Qu_d3g	14.7		15.6713
1_1	1	Qu_d3g	14.8		15.7212
1_1	1	Qu_d3g	14.9		15.7703
1_1	1	Qu_d3g	15		15.8186
1_1	1	Qu_d3g	15.1		15.8662
1_1	1	Qu_d3g	15.2		15.913
1_1	1	Qu_d3g	15.3		15.9591
1_1	1	Qu_d3g	15.4		16.0044
1_1	1	Qu_d3g	15.5		16.049
1_1	1	Qu_d3g	15.6		16.0929
1_1	1	Qu_d3g	15.7		16.1361
1_1	1	Qu_d3g	15.8		16.1786
1_1	1	Qu_d3g	15.9		16.2204
1_1	1	Qu_d3g	16		16.2615
1_1	1	Qu_d3g	16.1		16.302
1_1	1	Qu_d3g	16.2		16.3418
1_1	1	Qu_d3g	16.3		16.381
1_1	1	Qu_d3g	16.4		16.4195
1_1	1	Qu_d3g	16.5		16.4574
1_1	1	Qu_d3g	16.6		16.4947
1_1	1	Qu_d3g	16.7		16.5313
1_1	1	Qu_d3g	16.8		16.5674
1_1	1	Qu_d3g	16.9		16.6029
1_1	1	Qu_d3g	17		16.6377
1_1	1	Qu_d3g	17.1		16.672
1_1	1	Qu_d3g	17.2		16.7058
1_1	1	Qu_d3g	17.3		16.7389
1_1	1	Qu_d3g	17.4		16.7716
1_1	1	Qu_d3g	17.5		16.8036
1_1	1	Qu_d3g	17.6		16.8352
1_1	1	Qu_d3g	17.7		16.8662
1_1	1	Qu_d3g	17.8		16.8966
1_1	1	Qu_d3g	17.9		16.9266
1_1	1	Qu_d3g	18		16.9561
1_1	1	Qu_d3g	18.1		16.985
1_1	1	Qu_d3g	18.2		17.0135
1_1	1	Qu_d3g	18.3		17.0415
1_1	1	Qu_d3g	18.4		17.069
1_1	1	Qu_d3g	18.5		17.0961
1_1	1	Qu_d3g	18.6		17.1227
1_1	1	Qu_d3g	18.7		17.1488
1_1	1	Qu_d3g	18.8		17.1745
1_1	1	Qu_d3g	18.9		17.1998
1_1	1	Qu_d3g	19		17.2246
1_1	1	Qu_d3g	19.1		17.249
1_1	1	Qu_d3g	19.2		17.2729
1_1	1	Qu_d3g	19.3		17.2965
1_1	1	Qu_d3g	19.4		17.3196
1_1	1	Qu_d3g	19.5		17.3424
1_1	1	Qu_d3g	19.6		17.3648
1_1	1	Qu_d3g	19.7		17.3867
1_1	1	Qu_d3g	19.8		17.4083
1_1	1	Qu_d3g	19.9		17.4295
1_1	1	Qu_d3g	20		17.4504
1_1	1	Qu_d3g	20.1		17.4708
1_1	1	Qu_d3g	20.2		17.491
1_1	1	Qu_d3g	20.3		17.5107
1_1	1	Qu_d3g	20.4		17.5302
1_1	1	Qu_d3g	20.5		17.5493
1_1	1	Qu_d3g	20.6		17.568
1_1	1	Qu_d3g	20.7		17.5864
1_1	1	Qu_d3g	20.8		17.6045
1_1	1	Qu_d3g	20.9		17.6223
1_1	1	Qu_d3g	21		17.6398
1_1	1	Qu_d3g	21.1		17.6569
1_1	1	Qu_d3g	21.2		17.6738
1_1	1	Qu_d3g	21.3		17.6903
1_1	1	Qu_d3g	21.4		17.7066
1_1	1	Qu_d3g	21.5		17.7225
1_1	1	Qu_d3g	21.6		17.7382
1_1	1	Qu_d3g	21.7		17.7536
1_1	1	Qu_d3g	21.8		17.7688
1_1	1	Qu_d3g	21.9		17.7836
1_1	1	Qu_d3g	22		17.7982
1_1	1	Qu_d3g	22.1		17.8126
1_1	1	Qu_d3g	22.2		17.8267
1_1	1	Qu_d3g	22.3		17.8405
1_1	1	Qu_d3g	22.4		17.8541
1_1	1	Qu_d3g	22.5		17.8674
1_1	1	Qu_d3g	22.6		17.8805
1_1	1	Qu_d3g	22.7		17.8934
1_1	1	Qu_d3g	22.8		17.906
1_1	1	Qu_d3g	22.9		17.9184
1_1	1	Qu_d3g	23		17.9306
1_1	1	Qu_d3g	23.1		17.9425
1_1	1	Qu_d3g	23.2		17.9543
1_1	1	Qu_d3g	23.3		17.9658
1_1	1	Qu_d3g	23.4		17.9771
1_1	1	Qu_d3g	23.5		17.9882
1_1	1	Qu_d3g	23.6		17.9991
1_1	1	Qu_d3g	23.7		18.0099
1_1	1	Qu_d3g	23.8		18.0204
1_1	1	Qu_d3g	23.9		18.0307
1_1	1	Qu_d3g	24		18.0408
1_1	1	Qu_d3g	24.1		18.0508
1_1	1	Qu_d3g	24.2		18.0606
1_1	1	Qu_d3g	24.3		18.0702
1_1	1	Qu_d3g	24.4		18.0796
1_1	1	Qu_d3g	24.5		18.0888
1_1	1	Qu_d3g	24.6		18.0979
1_1	1	Qu_d3g	24.7		18.1068
1_1	1	Qu_d3g	24.8		18.1156
1_1	1	Qu_d3g	24.9		18.1241
1_1	1	Qu_d3g	25		18.1326

1_1	1	Qu_d15g	0		0
1_1	1	Qu_d15g	0.1		0.020811
1_1	1	Qu_d15g	0.2		0.0820045
1_1	1	Qu_d15g	0.3		0.181765
1_1	1	Qu_d15g	0.4		0.318332
1_1	1	Qu_d15g	0.5		0.490013
1_1	1	Qu_d15g	0.6		0.695169
1_1	1	Qu_d15g	0.7		0.932218
1_1	1	Qu_d15g	0.8		1.19963
1_1	1	Qu_d15g	0.9		1.49593
1_1	1	Qu_d15g	1		1.8197
1_1	1	Qu_d15g	1.1		2.16955
1_1	1	Qu_d15g	1.2		2.54416
1_1	1	Qu_d15g	1.3		2.94224
1_1	1	Qu_d15g	1.4		3.36256
1_1	1	Qu_d15g	1.5		3.80393
1_1	1	Qu_d15g	1.6		4.26519
1_1	1	Qu_d15g	1.7		4.74524
1_1	1	Qu_d15g	1.8		5.24301
1_1	1	Qu_d15g	1.9		5.75745
1_1	1	Qu_d15g	2		6.28758
1_1	1	Qu_d15g	2.1		6.83245
1_1	1	Qu_d15g	2.2		7.39111
1_1	1	Qu_d15g	2.3		7.9627
1_1	1	Qu_d15g	2.4		8.54634
1_1	1	Qu_d15g	2.5		9.14122
1_1	1	Qu_d15g	2.6		9.74654
1_1	1	Qu_d15g	2.7		10.3615
1_1	1	Qu_d15g	2.8		10.9855
1_1	1	Qu_d15g	2.9		11.6176
1_1	1	Qu_d15g	3		12.2573
1_1	1	Qu_d15g	3.1		12.904
1_1	1	Qu_d15g	3.2		13.5569
1_1	1	Qu_d15g	3.3		14.2154
1_1	1	Qu_d15g	3.4		14.879
1_1	1	Qu_d15g	3.5		15.5472
1_1	1	Qu_d15g	3.6		16.2193
1_1	1	Qu_d15g	3.7		16.895
1_1	1	Qu_d15g	3.8		17.5736
1_1	1	Qu_d15g	3.9		18.2548
1_1	1	Qu_d15g	4		18.938
1_1	1	Qu_d15g	4.1		19.6229
1_1	1	Qu_d15g	4.2		20.309
1_1	1	Qu_d15g	4.3		20.996
1_1	1	Qu_d15g	4.4		21.6834
1_1	1	Qu_d15g	4.5		22.3708
1_1	1	Qu_d15g	4.6		23.0581
1_1	1	Qu_d15g	4.7		23.7447
1_1	1	Qu_d15g	4.8		24.4304
1_1	1	Qu_d15g	4.9		25.1149
1_1	1	Qu_d15g	5		25.7979
1_1	1	Qu_d15g	5.1		26.4791
1_1	1	Qu_d15g	5.2		27.1583
1_1	1	Qu_d15g	5.3		27.8352
1_1	1	Qu_d15g	5.4		28.5096
1_1	1	Qu_d15g	5.5		29.1812
1_1	1	Qu_d15g	5.6		29.8499
1_1	1	Qu_d15g	5.7		30.5154
1_1	1	Qu_d15g	5.8		31.1775
1_1	1	Qu_d15g	5.9		31.8361
1_1	1	Qu_d15g	6		32.491
1_1	1	Qu_d15g	6.1		33.142
1_1	1	Qu_d15g	6.2		33.789
1_1	1	Qu_d15g	6.3		34.4318
1_1	1	Qu_d15g	6.4		35.0703
1_1	1	Qu_d15g	6.5		35.7043
1_1	1	Qu_d15g	6.6		36.3338
1_1	1	Qu_d15g	6.7		36.9586
1_1	1	Qu_d15g	6.8		37.5787
1_1	1	Qu_d15g	6.9		38.1938
1_1	1	Qu_d15g	7		38.804
1_1	1	Qu_d15g	7.1		39.4091
1_1	1	Qu_d15g	7.2		40.0091
1_1	1	Qu_d15g	7.3		40.6039
1_1	1	Qu_d15g	7.4		41.1935
1_1	1	Qu_d15g	7.5		41.7777
1_1	1	Qu_d15g	7.6		42.3565
1_1	1	Qu_d15g	7.7		42.9298
1_1	1	Qu_d15g	7.8		43.4977
1_1	1	Qu_d15g	7.9		44.06
1_1	1	Qu_d15g	8		44.6168
1_1	1	Qu_d15g	8.1		45.168
1_1	1	Qu_d15g	8.2		45.7136
1_1	1	Qu_d15g	8.3		46.2535
1_1	1	Qu_d15g	8.4		46.7877
1_1	1	Qu_d15g	8.5		47.3163
1_1	1	Qu_d15g	8.6		47.8392
1_1	1	Qu_d15g	8.7		48.3563
1_1	1	Qu_d15g	8.8		48.8678
1_1	1	Qu_d15g	8.9		49.3735
1_1	1	Qu_d15g	9		49.8735
1_1	1	Qu_d15g	9.1		50.3678
1_1	1	Qu_d15g	9.2		50.8564
1_1	1	Qu_d15g	9.3		51.3393
1_1	1	Qu_d15g	9.4		51.8165
1_1	1	Qu_d15g	9.5		52.2881
1_1	1	Qu_d15g	9.6		52.7539
1_1	1	Qu_d15g	9.7		53.2142
1_1	1	Qu_d15g	9.8		53.6688
1_1	1	Qu_d15g	9.9		54.1178
1_1	1	Qu_d15g	10		54.5612
1_1	1	Qu_d15g	10.1		54.9991
1_1	1	Qu_d15g	10.2		55.4315
1_1	1	Qu_d15g	10.3		55.8583
1_1	1	Qu_d15g	10.4		56.2797
1_1	1	Qu_d15g	10.5		56.6957
1_1	1	Qu_d15g	10.6		57.1062
1_1	1	Qu_d15g	10.7		57.5114
1_1	1	Qu_d15g	10.8		57.9112
1_1	1	Qu_d15g	10.9		58.3058
1_1	1	Qu_d15g	11		58.6951
