Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Qu_don	2.6		5.5931
1_1	1	Qu_don	2.7		5.92265
1_1	1	Qu_don	2.8		6.25475
1_1	1	Qu_don	2.9		6.58898
1_1	1	Qu_don	3		6.92494
1_1	1	Qu_don	3.1		7.26226
1_1	1	Qu_don	3.2		7.60057
1_1	1	Qu_don	3.3		7.93951
1_1	1	Qu_don	3.4		8.27881
1_1	1	Qu_don	3.5		8.61812
1_1	1	Qu_don	3.6		8.95718
1_1	1	Qu_don	3.7		9.29574
1_1	1	Qu_don	3.8		9.63352
1_1	1	Qu_don	3.9		9.97029
1_1	1	Qu_don	4		10.3058
1_1	1	Qu_don	4.1		10.6399
1_1	1	Qu_don	4.2		10.9724
1_1	1	Qu_don	4.3		11.303
1_1	1	Qu_don	4.4		11.6317
1_1	1	Qu_don	4.5		11.9582
1_1	1	Qu_don	4.6		12.2824
1_1	1	Qu_don	4.7		12.6041
1_1	1	Qu_don	4.8		12.9233
1_1	1	Qu_don	4.9		13.2398
1_1	1	Qu_don	5		13.5535
1_1	1	Qu_don	5.1		13.8643
1_1	1	Qu_don	5.2		14.1721
1_1	1	Qu_don	5.3		14.4768
1_1	1	Qu_don	5.4		14.7784
1_1	1	Qu_don	5.5		15.0767
1_1	1	Qu_don	5.6		15.3717
1_1	1	Qu_don	5.7		15.6634
1_1	1	Qu_don	5.8		15.9516
1_1	1	Qu_don	5.9		16.2365
1_1	1	Qu_don	6		16.5178
1_1	1	Qu_don	6.1		16.7956
1_1	1	Qu_don	6.2		17.0698
1_1	1	Qu_don	6.3		17.3405
1_1	1	Qu_don	6.4		17.6075
1_1	1	Qu_don	6.5		17.871
1_1	1	Qu_don	6.6		18.1308
1_1	1	Qu_don	6.7		18.3869
1_1	1	Qu_don	6.8		18.6394
1_1	1	Qu_don	6.9		18.8883
1_1	1	Qu_don	7		19.1335
1_1	1	Qu_don	7.1		19.375
1_1	1	Qu_don	7.2		19.6129
1_1	1	Qu_don	7.3		19.8472
1_1	1	Qu_don	7.4		20.0779
1_1	1	Qu_don	7.5		20.3049
1_1	1	Qu_don	7.6		20.5284
1_1	1	Qu_don	7.7		20.7483
1_1	1	Qu_don	7.8		20.9646
1_1	1	Qu_don	7.9		21.1774
1_1	1	Qu_don	8		21.3867
1_1	1	Qu_don	8.1		21.5926
1_1	1	Qu_don	8.2		21.795
1_1	1	Qu_don	8.3		21.9939
1_1	1	Qu_don	8.4		22.1895
1_1	1	Qu_don	8.5		22.3817
1_1	1	Qu_don	8.6		22.5705
1_1	1	Qu_don	8.7		22.7561
1_1	1	Qu_don	8.8		22.9384
1_1	1	Qu_don	8.9		23.1175
1_1	1	Qu_don	9		23.2934
1_1	1	Qu_don	9.1		23.4661
1_1	1	Qu_don	9.2		23.6356
1_1	1	Qu_don	9.3		23.8021
1_1	1	Qu_don	9.4		23.9656
1_1	1	Qu_don	9.5		24.126
1_1	1	Qu_don	9.6		24.2835
1_1	1	Qu_don	9.7		24.438
1_1	1	Qu_don	9.8		24.5896
1_1	1	Qu_don	9.9		24.7384
1_1	1	Qu_don	10		24.8843
1_1	1	Qu_don	10.1		25.0275
1_1	1	Qu_don	10.2		25.1679
1_1	1	Qu_don	10.3		25.3057
1_1	1	Qu_don	10.4		25.4407
1_1	1	Qu_don	10.5		25.5731
1_1	1	Qu_don	10.6		25.703
1_1	1	Qu_don	10.7		25.8303
1_1	1	Qu_don	10.8		25.9551
1_1	1	Qu_don	10.9		26.0774
1_1	1	Qu_don	11		26.1973
1_1	1	Qu_don	11.1		26.3149
1_1	1	Qu_don	11.2		26.43
1_1	1	Qu_don	11.3		26.5429
1_1	1	Qu_don	11.4		26.6534
1_1	1	Qu_don	11.5		26.7618
1_1	1	Qu_don	11.6		26.8679
1_1	1	Qu_don	11.7		26.9719
1_1	1	Qu_don	11.8		27.0737
1_1	1	Qu_don	11.9		27.1735
1_1	1	Qu_don	12		27.2712
1_1	1	Qu_don	12.1		27.3669
1_1	1	Qu_don	12.2		27.4606
1_1	1	Qu_don	12.3		27.5523
1_1	1	Qu_don	12.4		27.6422
1_1	1	Qu_don	12.5		27.7301
1_1	1	Qu_don	12.6		27.8162
1_1	1	Qu_don	12.7		27.9005
1_1	1	Qu_don	12.8		27.983
1_1	1	Qu_don	12.9		28.0638
1_1	1	Qu_don	13		28.1429
1_1	1	Qu_don	13.1		28.2203
1_1	1	Qu_don	13.2		28.296
1_1	1	Qu_don	13.3		28.3701
1_1	1	Qu_don	13.4		28.4426
1_1	1	Qu_don	13.5		28.5136
1_1	1	Qu_don	13.6		28.583
1_1	1	Qu_don	13.7		28.6509
1_1	1	Qu_don	13.8		28.7174
1_1	1	Qu_don	13.9		28.7824
1_1	1	Qu_don	14		28.846
1_1	1	Qu_don	14.1		28.9082
1_1	1	Qu_don	14.2		28.9691
1_1	1	Qu_don	14.3		29.0286
1_1	1	Qu_don	14.4		29.0868
1_1	1	Qu_don	14.5		29.1438
1_1	1	Qu_don	14.6		29.1995
1_1	1	Qu_don	14.7		29.2539
1_1	1	Qu_don	14.8		29.3072
1_1	1	Qu_don	14.9		29.3592
1_1	1	Qu_don	15		29.4101
1_1	1	Qu_don	15.1		29.4599
1_1	1	Qu_don	15.2		29.5086
1_1	1	Qu_don	15.3		29.5562
1_1	1	Qu_don	15.4		29.6027
1_1	1	Qu_don	15.5		29.6482
1_1	1	Qu_don	15.6		29.6926
1_1	1	Qu_don	15.7		29.7361
1_1	1	Qu_don	15.8		29.7785
1_1	1	Qu_don	15.9		29.82
1_1	1	Qu_don	16		29.8606
1_1	1	Qu_don	16.1		29.9003
1_1	1	Qu_don	16.2		29.939
1_1	1	Qu_don	16.3		29.9769
1_1	1	Qu_don	16.4		30.0139
1_1	1	Qu_don	16.5		30.0501
1_1	1	Qu_don	16.6		30.0854
1_1	1	Qu_don	16.7		30.12
1_1	1	Qu_don	16.8		30.1537
1_1	1	Qu_don	16.9		30.1867
1_1	1	Qu_don	17		30.2189
1_1	1	Qu_don	17.1		30.2504
1_1	1	Qu_don	17.2		30.2811
1_1	1	Qu_don	17.3		30.3112
1_1	1	Qu_don	17.4		30.3405
1_1	1	Qu_don	17.5		30.3692
1_1	1	Qu_don	17.6		30.3972
1_1	1	Qu_don	17.7		30.4245
1_1	1	Qu_don	17.8		30.4513
1_1	1	Qu_don	17.9		30.4774
1_1	1	Qu_don	18		30.5028
1_1	1	Qu_don	18.1		30.5277
1_1	1	Qu_don	18.2		30.5521
1_1	1	Qu_don	18.3		30.5758
1_1	1	Qu_don	18.4		30.599
1_1	1	Qu_don	18.5		30.6216
1_1	1	Qu_don	18.6		30.6438
1_1	1	Qu_don	18.7		30.6654
1_1	1	Qu_don	18.8		30.6864
1_1	1	Qu_don	18.9		30.707
1_1	1	Qu_don	19		30.7272
1_1	1	Qu_don	19.1		30.7468
1_1	1	Qu_don	19.2		30.766
1_1	1	Qu_don	19.3		30.7847
1_1	1	Qu_don	19.4		30.803
1_1	1	Qu_don	19.5		30.8208
1_1	1	Qu_don	19.6		30.8382
1_1	1	Qu_don	19.7		30.8552
1_1	1	Qu_don	19.8		30.8718
1_1	1	Qu_don	19.9		30.888
1_1	1	Qu_don	20		30.9039
1_1	1	Qu_don	20.1		30.9193
1_1	1	Qu_don	20.2		30.9344
1_1	1	Qu_don	20.3		30.9491
1_1	1	Qu_don	20.4		30.9635
1_1	1	Qu_don	20.5		30.9775
1_1	1	Qu_don	20.6		30.9912
1_1	1	Qu_don	20.7		31.0045
1_1	1	Qu_don	20.8		31.0176
1_1	1	Qu_don	20.9		31.0303
1_1	1	Qu_don	21		31.0427
1_1	1	Qu_don	21.1		31.0548
1_1	1	Qu_don	21.2		31.0667
1_1	1	Qu_don	21.3		31.0782
1_1	1	Qu_don	21.4		31.0895
1_1	1	Qu_don	21.5		31.1005
1_1	1	Qu_don	21.6		31.1112
1_1	1	Qu_don	21.7		31.1217
1_1	1	Qu_don	21.8		31.1319
1_1	1	Qu_don	21.9		31.1419
1_1	1	Qu_don	22		31.1516
1_1	1	Qu_don	22.1		31.1611
1_1	1	Qu_don	22.2		31.1703
1_1	1	Qu_don	22.3		31.1794
1_1	1	Qu_don	22.4		31.1882
1_1	1	Qu_don	22.5		31.1968
1_1	1	Qu_don	22.6		31.2052
1_1	1	Qu_don	22.7		31.2134
1_1	1	Qu_don	22.8		31.2214
1_1	1	Qu_don	22.9		31.2292
1_1	1	Qu_don	23		31.2368
1_1	1	Qu_don	23.1		31.2442
1_1	1	Qu_don	23.2		31.2514
1_1	1	Qu_don	23.3		31.2585
1_1	1	Qu_don	23.4		31.2654
1_1	1	Qu_don	23.5		31.2721
1_1	1	Qu_don	23.6		31.2786
1_1	1	Qu_don	23.7		31.285
1_1	1	Qu_don	23.8		31.2913
1_1	1	Qu_don	23.9		31.2973
1_1	1	Qu_don	24		31.3033
1_1	1	Qu_don	24.1		31.3091
1_1	1	Qu_don	24.2		31.3147
1_1	1	Qu_don	24.3		31.3202
1_1	1	Qu_don	24.4		31.3256
1_1	1	Qu_don	24.5		31.3308
1_1	1	Qu_don	24.6		31.3359
1_1	1	Qu_don	24.7		31.3409
1_1	1	Qu_don	24.8		31.3458
1_1	1	Qu_don	24.9		31.3505
1_1	1	Qu_don	25		31.3551

1_1	1	Qu_d3g	0		0
1_1	1	Qu_d3g	0.1		0.00565408
1_1	1	Qu_d3g	0.2		0.0221798
1_1	1	Qu_d3g	0.3		0.0489432
1_1	1	Qu_d3g	0.4		0.0853381
1_1	1	Qu_d3g	0.5		0.130785
1_1	1	Qu_d3g	0.6		0.184729
1_1	1	Qu_d3g	0.7		0.246642
1_1	1	Qu_d3g	0.8		0.316017
1_1	1	Qu_d3g	0.9		0.392371
1_1	1	Qu_d3g	1		0.475242
1_1	1	Qu_d3g	1.1		0.564189
1_1	1	Qu_d3g	1.2		0.658791
1_1	1	Qu_d3g	1.3		0.758649
1_1	1	Qu_d3g	1.4		0.863377
1_1	1	Qu_d3g	1.5		0.972612
1_1	1	Qu_d3g	1.6		1.086
1_1	1	Qu_d3g	1.7		1.20322
1_1	1	Qu_d3g	1.8		1.32395
1_1	1	Qu_d3g	1.9		1.44789
1_1	1	Qu_d3g	2		1.57476
1_1	1	Qu_d3g	2.1		1.70427
1_1	1	Qu_d3g	2.2		1.83618
1_1	1	Qu_d3g	2.3		1.97023
1_1	1	Qu_d3g	2.4		2.10619
1_1	1	Qu_d3g	2.5		2.24384
1_1	1	Qu_d3g	2.6		2.38297
1_1	1	Qu_d3g	2.7		2.52338
1_1	1	Qu_d3g	2.8		2.66488
1_1	1	Qu_d3g	2.9		2.80727
1_1	1	Qu_d3g	3		2.95041
1_1	1	Qu_d3g	3.1		3.09413
1_1	1	Qu_d3g	3.2		3.23827
1_1	1	Qu_d3g	3.3		3.38268
1_1	1	Qu_d3g	3.4		3.52724
1_1	1	Qu_d3g	3.5		3.6718
1_1	1	Qu_d3g	3.6		3.81626
1_1	1	Qu_d3g	3.7		3.96051
1_1	1	Qu_d3g	3.8		4.10442
1_1	1	Qu_d3g	3.9		4.2479
1_1	1	Qu_d3g	4		4.39086
1_1	1	Qu_d3g	4.1		4.53321
1_1	1	Qu_d3g	4.2		4.67486
1_1	1	Qu_d3g	4.3		4.81573
1_1	1	Qu_d3g	4.4		4.95575
1_1	1	Qu_d3g	4.5		5.09486
1_1	1	Qu_d3g	4.6		5.23298
1_1	1	Qu_d3g	4.7		5.37007
1_1	1	Qu_d3g	4.8		5.50606
1_1	1	Qu_d3g	4.9		5.6409
1_1	1	Qu_d3g	5		5.77455
1_1	1	Qu_d3g	5.1		5.90697
1_1	1	Qu_d3g	5.2		6.03811
1_1	1	Qu_d3g	5.3		6.16793
1_1	1	Qu_d3g	5.4		6.29641
1_1	1	Qu_d3g	5.5		6.42351
1_1	1	Qu_d3g	5.6		6.54921
1_1	1	Qu_d3g	5.7		6.67348
1_1	1	Qu_d3g	5.8		6.7963
1_1	1	Qu_d3g	5.9		6.91764
1_1	1	Qu_d3g	6		7.0375
1_1	1	Qu_d3g	6.1		7.15586
1_1	1	Qu_d3g	6.2		7.2727
1_1	1	Qu_d3g	6.3		7.38802
1_1	1	Qu_d3g	6.4		7.5018
1_1	1	Qu_d3g	6.5		7.61403
1_1	1	Qu_d3g	6.6		7.72472
1_1	1	Qu_d3g	6.7		7.83385
1_1	1	Qu_d3g	6.8		7.94143
1_1	1	Qu_d3g	6.9		8.04746
1_1	1	Qu_d3g	7		8.15192
1_1	1	Qu_d3g	7.1		8.25484
1_1	1	Qu_d3g	7.2		8.3562
1_1	1	Qu_d3g	7.3		8.45602
1_1	1	Qu_d3g	7.4		8.55429
1_1	1	Qu_d3g	7.5		8.65103
1_1	1	Qu_d3g	7.6		8.74624
1_1	1	Qu_d3g	7.7		8.83993
1_1	1	Qu_d3g	7.8		8.9321
1_1	1	Qu_d3g	7.9		9.02277
1_1	1	Qu_d3g	8		9.11195
1_1	1	Qu_d3g	8.1		9.19965
1_1	1	Qu_d3g	8.2		9.28587
1_1	1	Qu_d3g	8.3		9.37064
1_1	1	Qu_d3g	8.4		9.45396
1_1	1	Qu_d3g	8.5		9.53585
1_1	1	Qu_d3g	8.6		9.61632
1_1	1	Qu_d3g	8.7		9.69538
1_1	1	Qu_d3g	8.8		9.77305
1_1	1	Qu_d3g	8.9		9.84934
1_1	1	Qu_d3g	9		9.92428
1_1	1	Qu_d3g	9.1		9.99786
1_1	1	Qu_d3g	9.2		10.0701
1_1	1	Qu_d3g	9.3		10.1411
1_1	1	Qu_d3g	9.4		10.2107
1_1	1	Qu_d3g	9.5		10.279
1_1	1	Qu_d3g	9.6		10.3461
1_1	1	Qu_d3g	9.7		10.412
1_1	1	Qu_d3g	9.8		10.4766
1_1	1	Qu_d3g	9.9		10.5399
1_1	1	Qu_d3g	10		10.6021
1_1	1	Qu_d3g	10.1		10.6631
1_1	1	Qu_d3g	10.2		10.723
1_1	1	Qu_d3g	10.3		10.7816
1_1	1	Qu_d3g	10.4		10.8392
1_1	1	Qu_d3g	10.5		10.8956
1_1	1	Qu_d3g	10.6		10.9509
1_1	1	Qu_d3g	10.7		11.0052
1_1	1	Qu_d3g	10.8		11.0583
1_1	1	Qu_d3g	10.9		11.1105
1_1	1	Qu_d3g	11		11.1615
1_1	1	Qu_d3g	11.1		11.2116
1_1	1	Qu_d3g	11.2		11.2607
1_1	1	Qu_d3g	11.3		11.3088
1_1	1	Qu_d3g	11.4		11.3559
1_1	1	Qu_d3g	11.5		11.402
1_1	1	Qu_d3g	11.6		11.4472
1_1	1	Qu_d3g	11.7		11.4915
1_1	1	Qu_d3g	11.8		11.5349
1_1	1	Qu_d3g	11.9		11.5774
1_1	1	Qu_d3g	12		11.6191
1_1	1	Qu_d3g	12.1		11.6598
1_1	1	Qu_d3g	12.2		11.6997
1_1	1	Qu_d3g	12.3		11.7388
1_1	1	Qu_d3g	12.4		11.7771
1_1	1	Qu_d3g	12.5		11.8146
1_1	1	Qu_d3g	12.6		11.8513
1_1	1	Qu_d3g	12.7		11.8872
1_1	1	Qu_d3g	12.8		11.9223
1_1	1	Qu_d3g	12.9		11.9568
1_1	1	Qu_d3g	13		11.9904
1_1	1	Qu_d3g	13.1		12.0234
1_1	1	Qu_d3g	13.2		12.0557
1_1	1	Qu_d3g	13.3		12.0873
1_1	1	Qu_d3g	13.4		12.1182
1_1	1	Qu_d3g	13.5		12.1484
1_1	1	Qu_d3g	13.6		12.178
1_1	1	Qu_d3g	13.7		12.2069
1_1	1	Qu_d3g	13.8		12.2352
1_1	1	Qu_d3g	13.9		12.2629
1_1	1	Qu_d3g	14		12.29
1_1	1	Qu_d3g	14.1		12.3165
1_1	1	Qu_d3g	14.2		12.3425
1_1	1	Qu_d3g	14.3		12.3678
1_1	1	Qu_d3g	14.4		12.3926
1_1	1	Qu_d3g	14.5		12.4169
1_1	1	Qu_d3g	14.6		12.4406
1_1	1	Qu_d3g	14.7		12.4638
1_1	1	Qu_d3g	14.8		12.4865
1_1	1	Qu_d3g	14.9		12.5087
1_1	1	Qu_d3g	15		12.5304
1_1	1	Qu_d3g	15.1		12.5516
1_1	1	Qu_d3g	15.2		12.5723
1_1	1	Qu_d3g	15.3		12.5926
1_1	1	Qu_d3g	15.4		12.6124
1_1	1	Qu_d3g	15.5		12.6318
1_1	1	Qu_d3g	15.6		12.6507
1_1	1	Qu_d3g	15.7		12.6692
1_1	1	Qu_d3g	15.8		12.6873
1_1	1	Qu_d3g	15.9		12.705
1_1	1	Qu_d3g	16		12.7223
1_1	1	Qu_d3g	16.1		12.7392
1_1	1	Qu_d3g	16.2		12.7557
1_1	1	Qu_d3g	16.3		12.7718
1_1	1	Qu_d3g	16.4		12.7876
1_1	1	Qu_d3g	16.5		12.803
1_1	1	Qu_d3g	16.6		12.8181
1_1	1	Qu_d3g	16.7		12.8328
1_1	1	Qu_d3g	16.8		12.8472
1_1	1	Qu_d3g	16.9		12.8612
1_1	1	Qu_d3g	17		12.875
1_1	1	Qu_d3g	17.1		12.8884
1_1	1	Qu_d3g	17.2		12.9015
1_1	1	Qu_d3g	17.3		12.9143
1_1	1	Qu_d3g	17.4		12.9268
1_1	1	Qu_d3g	17.5		12.939
1_1	1	Qu_d3g	17.6		12.9509
1_1	1	Qu_d3g	17.7		12.9626
1_1	1	Qu_d3g	17.8		12.9739
1_1	1	Qu_d3g	17.9		12.9851
1_1	1	Qu_d3g	18		12.9959
1_1	1	Qu_d3g	18.1		13.0065
1_1	1	Qu_d3g	18.2		13.0169
1_1	1	Qu_d3g	18.3		13.027
1_1	1	Qu_d3g	18.4		13.0369
1_1	1	Qu_d3g	18.5		13.0465
1_1	1	Qu_d3g	18.6		13.056
1_1	1	Qu_d3g	18.7		13.0652
1_1	1	Qu_d3g	18.8		13.0742
1_1	1	Qu_d3g	18.9		13.0829
1_1	1	Qu_d3g	19		13.0915
1_1	1	Qu_d3g	19.1		13.0999
1_1	1	Qu_d3g	19.2		13.108
1_1	1	Qu_d3g	19.3		13.116
1_1	1	Qu_d3g	19.4		13.1238
1_1	1	Qu_d3g	19.5		13.1314
1_1	1	Qu_d3g	19.6		13.1388
1_1	1	Qu_d3g	19.7		13.1461
1_1	1	Qu_d3g	19.8		13.1531
1_1	1	Qu_d3g	19.9		13.16
1_1	1	Qu_d3g	20		13.1668
1_1	1	Qu_d3g	20.1		13.1734
1_1	1	Qu_d3g	20.2		13.1798
1_1	1	Qu_d3g	20.3		13.1861
1_1	1	Qu_d3g	20.4		13.1922
1_1	1	Qu_d3g	20.5		13.1981
1_1	1	Qu_d3g	20.6		13.204
1_1	1	Qu_d3g	20.7		13.2097
1_1	1	Qu_d3g	20.8		13.2152
1_1	1	Qu_d3g	20.9		13.2206
1_1	1	Qu_d3g	21		13.2259
1_1	1	Qu_d3g	21.1		13.2311
1_1	1	Qu_d3g	21.2		13.2361
1_1	1	Qu_d3g	21.3		13.2411
1_1	1	Qu_d3g	21.4		13.2459
1_1	1	Qu_d3g	21.5		13.2505
1_1	1	Qu_d3g	21.6		13.2551
1_1	1	Qu_d3g	21.7		13.2596
1_1	1	Qu_d3g	21.8		13.2639
1_1	1	Qu_d3g	21.9		13.2682
1_1	1	Qu_d3g	22		13.2723
1_1	1	Qu_d3g	22.1		13.2764
1_1	1	Qu_d3g	22.2		13.2803
1_1	1	Qu_d3g	22.3		13.2842
1_1	1	Qu_d3g	22.4		13.2879
1_1	1	Qu_d3g	22.5		13.2916
1_1	1	Qu_d3g	22.6		13.2952
1_1	1	Qu_d3g	22.7		13.2986
1_1	1	Qu_d3g	22.8		13.3021
1_1	1	Qu_d3g	22.9		13.3054
1_1	1	Qu_d3g	23		13.3086
1_1	1	Qu_d3g	23.1		13.3118
1_1	1	Qu_d3g	23.2		13.3149
1_1	1	Qu_d3g	23.3		13.3179
1_1	1	Qu_d3g	23.4		13.3208
1_1	1	Qu_d3g	23.5		13.3237
1_1	1	Qu_d3g	23.6		13.3265
1_1	1	Qu_d3g	23.7		13.3292
1_1	1	Qu_d3g	23.8		13.3318
1_1	1	Qu_d3g	23.9		13.3344
1_1	1	Qu_d3g	24		13.337
1_1	1	Qu_d3g	24.1		13.3394
1_1	1	Qu_d3g	24.2		13.3418
1_1	1	Qu_d3g	24.3		13.3442
1_1	1	Qu_d3g	24.4		13.3465
1_1	1	Qu_d3g	24.5		13.3487
1_1	1	Qu_d3g	24.6		13.3509
1_1	1	Qu_d3g	24.7		13.353
1_1	1	Qu_d3g	24.8		13.3551
1_1	1	Qu_d3g	24.9		13.3571
1_1	1	Qu_d3g	25		13.3591

1_1	1	Qu_d15g	0		0
1_1	1	Qu_d15g	0.1		0.0313936
1_1	1	Qu_d15g	0.2		0.123151
1_1	1	Qu_d15g	0.3		0.271751
1_1	1	Qu_d15g	0.4		0.47383
1_1	1	Qu_d15g	0.5		0.726168
1_1	1	Qu_d15g	0.6		1.02569
1_1	1	Qu_d15g	0.7		1.36945
1_1	1	Qu_d15g	0.8		1.75465
1_1	1	Qu_d15g	0.9		2.17859
1_1	1	Qu_d15g	1		2.63872
1_1	1	Qu_d15g	1.1		3.13259
1_1	1	Qu_d15g	1.2		3.65786
1_1	1	Qu_d15g	1.3		4.21231
1_1	1	Qu_d15g	1.4		4.7938
1_1	1	Qu_d15g	1.5		5.40031
1_1	1	Qu_d15g	1.6		6.02991
1_1	1	Qu_d15g	1.7		6.68076
1_1	1	Qu_d15g	1.8		7.3511
1_1	1	Qu_d15g	1.9		8.03926
1_1	1	Qu_d15g	2		8.74366
1_1	1	Qu_d15g	2.1		9.46277
1_1	1	Qu_d15g	2.2		10.1952
1_1	1	Qu_d15g	2.3		10.9395
1_1	1	Qu_d15g	2.4		11.6944
1_1	1	Qu_d15g	2.5		12.4587
1_1	1	Qu_d15g	2.6		13.2312
1_1	1	Qu_d15g	2.7		14.0108
1_1	1	Qu_d15g	2.8		14.7964
1_1	1	Qu_d15g	2.9		15.5871
1_1	1	Qu_d15g	3		16.3818
1_1	1	Qu_d15g	3.1		17.1798
1_1	1	Qu_d15g	3.2		17.9801
1_1	1	Qu_d15g	3.3		18.7819
1_1	1	Qu_d15g	3.4		19.5846
1_1	1	Qu_d15g	3.5		20.3873
1_1	1	Qu_d15g	3.6		21.1893
1_1	1	Qu_d15g	3.7		21.9902
1_1	1	Qu_d15g	3.8		22.7893
1_1	1	Qu_d15g	3.9		23.586
1_1	1	Qu_d15g	4		24.3797
1_1	1	Qu_d15g	4.1		25.1701
1_1	1	Qu_d15g	4.2		25.9566
1_1	1	Qu_d15g	4.3		26.7388
1_1	1	Qu_d15g	4.4		27.5162
1_1	1	Qu_d15g	4.5		28.2886
1_1	1	Qu_d15g	4.6		29.0555
1_1	1	Qu_d15g	4.7		29.8167
1_1	1	Qu_d15g	4.8		30.5718
1_1	1	Qu_d15g	4.9		31.3205
1_1	1	Qu_d15g	5		32.0625
1_1	1	Qu_d15g	5.1		32.7977
1_1	1	Qu_d15g	5.2		33.5259
1_1	1	Qu_d15g	5.3		34.2467
1_1	1	Qu_d15g	5.4		34.9601
1_1	1	Qu_d15g	5.5		35.6658
1_1	1	Qu_d15g	5.6		36.3637
1_1	1	Qu_d15g	5.7		37.0537
1_1	1	Qu_d15g	5.8		37.7356
1_1	1	Qu_d15g	5.9		38.4094
1_1	1	Qu_d15g	6		39.0749
1_1	1	Qu_d15g	6.1		39.7321
1_1	1	Qu_d15g	6.2		40.3808
1_1	1	Qu_d15g	6.3		41.0211
1_1	1	Qu_d15g	6.4		41.6528
1_1	1	Qu_d15g	6.5		42.276
1_1	1	Qu_d15g	6.6		42.8906
1_1	1	Qu_d15g	6.7		43.4966
1_1	1	Qu_d15g	6.8		44.0939
1_1	1	Qu_d15g	6.9		44.6826
1_1	1	Qu_d15g	7		45.2626
1_1	1	Qu_d15g	7.1		45.834
1_1	1	Qu_d15g	7.2		46.3968
1_1	1	Qu_d15g	7.3		46.9511
1_1	1	Qu_d15g	7.4		47.4967
1_1	1	Qu_d15g	7.5		48.0338
1_1	1	Qu_d15g	7.6		48.5625
1_1	1	Qu_d15g	7.7		49.0827
1_1	1	Qu_d15g	7.8		49.5945
1_1	1	Qu_d15g	7.9		50.0979
1_1	1	Qu_d15g	8		50.593
1_1	1	Qu_d15g	8.1		51.08
1_1	1	Qu_d15g	8.2		51.5587
1_1	1	Qu_d15g	8.3		52.0294
1_1	1	Qu_d15g	8.4		52.492
1_1	1	Qu_d15g	8.5		52.9467
1_1	1	Qu_d15g	8.6		53.3935
1_1	1	Qu_d15g	8.7		53.8325
1_1	1	Qu_d15g	8.8		54.2637
1_1	1	Qu_d15g	8.9		54.6873
1_1	1	Qu_d15g	9		55.1034
1_1	1	Qu_d15g	9.1		55.512
1_1	1	Qu_d15g	9.2		55.9131
1_1	1	Qu_d15g	9.3		56.307
1_1	1	Qu_d15g	9.4		56.6937
1_1	1	Qu_d15g	9.5		57.0732
1_1	1	Qu_d15g	9.6		57.4457
1_1	1	Qu_d15g	9.7		57.8112
1_1	1	Qu_d15g	9.8		58.1699
1_1	1	Qu_d15g	9.9		58.5218
1_1	1	Qu_d15g	10		58.8671
1_1	1	Qu_d15g	10.1		59.2058
1_1	1	Qu_d15g	10.2		59.538
1_1	1	Qu_d15g	10.3		59.8638
1_1	1	Qu_d15g	10.4		60.1832
1_1	1	Qu_d15g	10.5		60.4965
1_1	1	Qu_d15g	10.6		60.8037
1_1	1	Qu_d15g	10.7		61.1049
1_1	1	Qu_d15g	10.8		61.4001
1_1	1	Qu_d15g	10.9		61.6895
1_1	1	Qu_d15g	11		61.9732
