Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Qu_don	12.9		31.8242
1_1	1	Qu_don	13		31.9106
1_1	1	Qu_don	13.1		31.995
1_1	1	Qu_don	13.2		32.0777
1_1	1	Qu_don	13.3		32.1585
1_1	1	Qu_don	13.4		32.2376
1_1	1	Qu_don	13.5		32.3149
1_1	1	Qu_don	13.6		32.3906
1_1	1	Qu_don	13.7		32.4646
1_1	1	Qu_don	13.8		32.5369
1_1	1	Qu_don	13.9		32.6077
1_1	1	Qu_don	14		32.6769
1_1	1	Qu_don	14.1		32.7445
1_1	1	Qu_don	14.2		32.8106
1_1	1	Qu_don	14.3		32.8753
1_1	1	Qu_don	14.4		32.9385
1_1	1	Qu_don	14.5		33.0003
1_1	1	Qu_don	14.6		33.0608
1_1	1	Qu_don	14.7		33.1198
1_1	1	Qu_don	14.8		33.1776
1_1	1	Qu_don	14.9		33.234
1_1	1	Qu_don	15		33.2892
1_1	1	Qu_don	15.1		33.3431
1_1	1	Qu_don	15.2		33.3957
1_1	1	Qu_don	15.3		33.4472
1_1	1	Qu_don	15.4		33.4976
1_1	1	Qu_don	15.5		33.5467
1_1	1	Qu_don	15.6		33.5948
1_1	1	Qu_don	15.7		33.6417
1_1	1	Qu_don	15.8		33.6876
1_1	1	Qu_don	15.9		33.7324
1_1	1	Qu_don	16		33.7762
1_1	1	Qu_don	16.1		33.819
1_1	1	Qu_don	16.2		33.8608
1_1	1	Qu_don	16.3		33.9016
1_1	1	Qu_don	16.4		33.9415
1_1	1	Qu_don	16.5		33.9805
1_1	1	Qu_don	16.6		34.0185
1_1	1	Qu_don	16.7		34.0557
1_1	1	Qu_don	16.8		34.092
1_1	1	Qu_don	16.9		34.1275
1_1	1	Qu_don	17		34.1621
1_1	1	Qu_don	17.1		34.196
1_1	1	Qu_don	17.2		34.229
1_1	1	Qu_don	17.3		34.2613
1_1	1	Qu_don	17.4		34.2928
1_1	1	Qu_don	17.5		34.3236
1_1	1	Qu_don	17.6		34.3536
1_1	1	Qu_don	17.7		34.383
1_1	1	Qu_don	17.8		34.4116
1_1	1	Qu_don	17.9		34.4396
1_1	1	Qu_don	18		34.4669
1_1	1	Qu_don	18.1		34.4936
1_1	1	Qu_don	18.2		34.5196
1_1	1	Qu_don	18.3		34.545
1_1	1	Qu_don	18.4		34.5698
1_1	1	Qu_don	18.5		34.5941
1_1	1	Qu_don	18.6		34.6177
1_1	1	Qu_don	18.7		34.6408
1_1	1	Qu_don	18.8		34.6634
1_1	1	Qu_don	18.9		34.6854
1_1	1	Qu_don	19		34.7068
1_1	1	Qu_don	19.1		34.7278
1_1	1	Qu_don	19.2		34.7483
1_1	1	Qu_don	19.3		34.7682
1_1	1	Qu_don	19.4		34.7877
1_1	1	Qu_don	19.5		34.8068
1_1	1	Qu_don	19.6		34.8253
1_1	1	Qu_don	19.7		34.8435
1_1	1	Qu_don	19.8		34.8612
1_1	1	Qu_don	19.9		34.8784
1_1	1	Qu_don	20		34.8953
1_1	1	Qu_don	20.1		34.9117
1_1	1	Qu_don	20.2		34.9277
1_1	1	Qu_don	20.3		34.9434
1_1	1	Qu_don	20.4		34.9587
1_1	1	Qu_don	20.5		34.9736
1_1	1	Qu_don	20.6		34.9881
1_1	1	Qu_don	20.7		35.0023
1_1	1	Qu_don	20.8		35.0162
1_1	1	Qu_don	20.9		35.0297
1_1	1	Qu_don	21		35.0429
1_1	1	Qu_don	21.1		35.0557
1_1	1	Qu_don	21.2		35.0683
1_1	1	Qu_don	21.3		35.0805
1_1	1	Qu_don	21.4		35.0925
1_1	1	Qu_don	21.5		35.1041
1_1	1	Qu_don	21.6		35.1155
1_1	1	Qu_don	21.7		35.1266
1_1	1	Qu_don	21.8		35.1374
1_1	1	Qu_don	21.9		35.148
1_1	1	Qu_don	22		35.1583
1_1	1	Qu_don	22.1		35.1683
1_1	1	Qu_don	22.2		35.1781
1_1	1	Qu_don	22.3		35.1877
1_1	1	Qu_don	22.4		35.197
1_1	1	Qu_don	22.5		35.2061
1_1	1	Qu_don	22.6		35.215
1_1	1	Qu_don	22.7		35.2236
1_1	1	Qu_don	22.8		35.2321
1_1	1	Qu_don	22.9		35.2403
1_1	1	Qu_don	23		35.2483
1_1	1	Qu_don	23.1		35.2561
1_1	1	Qu_don	23.2		35.2638
1_1	1	Qu_don	23.3		35.2712
1_1	1	Qu_don	23.4		35.2785
1_1	1	Qu_don	23.5		35.2856
1_1	1	Qu_don	23.6		35.2925
1_1	1	Qu_don	23.7		35.2992
1_1	1	Qu_don	23.8		35.3058
1_1	1	Qu_don	23.9		35.3122
1_1	1	Qu_don	24		35.3185
1_1	1	Qu_don	24.1		35.3246
1_1	1	Qu_don	24.2		35.3305
1_1	1	Qu_don	24.3		35.3363
1_1	1	Qu_don	24.4		35.3419
1_1	1	Qu_don	24.5		35.3475
1_1	1	Qu_don	24.6		35.3528
1_1	1	Qu_don	24.7		35.3581
1_1	1	Qu_don	24.8		35.3632
1_1	1	Qu_don	24.9		35.3682
1_1	1	Qu_don	25		35.373

1_1	1	Qu_d3g	0		0
1_1	1	Qu_d3g	0.1		0.00796969
1_1	1	Qu_d3g	0.2		0.0312498
1_1	1	Qu_d3g	0.3		0.0689274
1_1	1	Qu_d3g	0.4		0.120131
1_1	1	Qu_d3g	0.5		0.184028
1_1	1	Qu_d3g	0.6		0.259824
1_1	1	Qu_d3g	0.7		0.346757
1_1	1	Qu_d3g	0.8		0.444105
1_1	1	Qu_d3g	0.9		0.551175
1_1	1	Qu_d3g	1		0.667308
1_1	1	Qu_d3g	1.1		0.791877
1_1	1	Qu_d3g	1.2		0.92428
1_1	1	Qu_d3g	1.3		1.06395
1_1	1	Qu_d3g	1.4		1.21033
1_1	1	Qu_d3g	1.5		1.36292
1_1	1	Qu_d3g	1.6		1.52122
1_1	1	Qu_d3g	1.7		1.68475
1_1	1	Qu_d3g	1.8		1.85307
1_1	1	Qu_d3g	1.9		2.02576
1_1	1	Qu_d3g	2		2.20241
1_1	1	Qu_d3g	2.1		2.38264
1_1	1	Qu_d3g	2.2		2.56609
1_1	1	Qu_d3g	2.3		2.7524
1_1	1	Qu_d3g	2.4		2.94124
1_1	1	Qu_d3g	2.5		3.13232
1_1	1	Qu_d3g	2.6		3.32533
1_1	1	Qu_d3g	2.7		3.51999
1_1	1	Qu_d3g	2.8		3.71603
1_1	1	Qu_d3g	2.9		3.91322
1_1	1	Qu_d3g	3		4.1113
1_1	1	Qu_d3g	3.1		4.31006
1_1	1	Qu_d3g	3.2		4.50928
1_1	1	Qu_d3g	3.3		4.70877
1_1	1	Qu_d3g	3.4		4.90833
1_1	1	Qu_d3g	3.5		5.1078
1_1	1	Qu_d3g	3.6		5.30699
1_1	1	Qu_d3g	3.7		5.50576
1_1	1	Qu_d3g	3.8		5.70396
1_1	1	Qu_d3g	3.9		5.90145
1_1	1	Qu_d3g	4		6.0981
1_1	1	Qu_d3g	4.1		6.29379
1_1	1	Qu_d3g	4.2		6.4884
1_1	1	Qu_d3g	4.3		6.68183
1_1	1	Qu_d3g	4.4		6.87399
1_1	1	Qu_d3g	4.5		7.06477
1_1	1	Qu_d3g	4.6		7.2541
1_1	1	Qu_d3g	4.7		7.44189
1_1	1	Qu_d3g	4.8		7.62807
1_1	1	Qu_d3g	4.9		7.81258
1_1	1	Qu_d3g	5		7.99535
1_1	1	Qu_d3g	5.1		8.17632
1_1	1	Qu_d3g	5.2		8.35545
1_1	1	Qu_d3g	5.3		8.53268
1_1	1	Qu_d3g	5.4		8.70797
1_1	1	Qu_d3g	5.5		8.88129
1_1	1	Qu_d3g	5.6		9.0526
1_1	1	Qu_d3g	5.7		9.22186
1_1	1	Qu_d3g	5.8		9.38906
1_1	1	Qu_d3g	5.9		9.55416
1_1	1	Qu_d3g	6		9.71714
1_1	1	Qu_d3g	6.1		9.87799
1_1	1	Qu_d3g	6.2		10.0367
1_1	1	Qu_d3g	6.3		10.1932
1_1	1	Qu_d3g	6.4		10.3476
1_1	1	Qu_d3g	6.5		10.4998
1_1	1	Qu_d3g	6.6		10.6498
1_1	1	Qu_d3g	6.7		10.7977
1_1	1	Qu_d3g	6.8		10.9433
1_1	1	Qu_d3g	6.9		11.0868
1_1	1	Qu_d3g	7		11.2281
1_1	1	Qu_d3g	7.1		11.3672
1_1	1	Qu_d3g	7.2		11.5041
1_1	1	Qu_d3g	7.3		11.6389
1_1	1	Qu_d3g	7.4		11.7715
1_1	1	Qu_d3g	7.5		11.902
1_1	1	Qu_d3g	7.6		12.0303
1_1	1	Qu_d3g	7.7		12.1566
1_1	1	Qu_d3g	7.8		12.2807
1_1	1	Qu_d3g	7.9		12.4027
1_1	1	Qu_d3g	8		12.5227
1_1	1	Qu_d3g	8.1		12.6406
1_1	1	Qu_d3g	8.2		12.7565
1_1	1	Qu_d3g	8.3		12.8704
1_1	1	Qu_d3g	8.4		12.9822
1_1	1	Qu_d3g	8.5		13.0921
1_1	1	Qu_d3g	8.6		13.2
1_1	1	Qu_d3g	8.7		13.306
1_1	1	Qu_d3g	8.8		13.41
1_1	1	Qu_d3g	8.9		13.5122
1_1	1	Qu_d3g	9		13.6125
1_1	1	Qu_d3g	9.1		13.7109
1_1	1	Qu_d3g	9.2		13.8076
1_1	1	Qu_d3g	9.3		13.9024
1_1	1	Qu_d3g	9.4		13.9954
1_1	1	Qu_d3g	9.5		14.0867
1_1	1	Qu_d3g	9.6		14.1762
1_1	1	Qu_d3g	9.7		14.264
1_1	1	Qu_d3g	9.8		14.3501
1_1	1	Qu_d3g	9.9		14.4346
1_1	1	Qu_d3g	10		14.5174
1_1	1	Qu_d3g	10.1		14.5986
1_1	1	Qu_d3g	10.2		14.6782
1_1	1	Qu_d3g	10.3		14.7563
1_1	1	Qu_d3g	10.4		14.8328
1_1	1	Qu_d3g	10.5		14.9077
1_1	1	Qu_d3g	10.6		14.9812
1_1	1	Qu_d3g	10.7		15.0532
1_1	1	Qu_d3g	10.8		15.1238
1_1	1	Qu_d3g	10.9		15.1929
1_1	1	Qu_d3g	11		15.2606
1_1	1	Qu_d3g	11.1		15.327
1_1	1	Qu_d3g	11.2		15.3919
1_1	1	Qu_d3g	11.3		15.4556
1_1	1	Qu_d3g	11.4		15.5179
1_1	1	Qu_d3g	11.5		15.579
1_1	1	Qu_d3g	11.6		15.6388
1_1	1	Qu_d3g	11.7		15.6973
1_1	1	Qu_d3g	11.8		15.7546
1_1	1	Qu_d3g	11.9		15.8107
1_1	1	Qu_d3g	12		15.8657
1_1	1	Qu_d3g	12.1		15.9194
1_1	1	Qu_d3g	12.2		15.9721
1_1	1	Qu_d3g	12.3		16.0236
1_1	1	Qu_d3g	12.4		16.074
1_1	1	Qu_d3g	12.5		16.1234
1_1	1	Qu_d3g	12.6		16.1716
1_1	1	Qu_d3g	12.7		16.2189
1_1	1	Qu_d3g	12.8		16.2651
1_1	1	Qu_d3g	12.9		16.3104
1_1	1	Qu_d3g	13		16.3546
1_1	1	Qu_d3g	13.1		16.3979
1_1	1	Qu_d3g	13.2		16.4403
1_1	1	Qu_d3g	13.3		16.4817
1_1	1	Qu_d3g	13.4		16.5222
1_1	1	Qu_d3g	13.5		16.5619
1_1	1	Qu_d3g	13.6		16.6007
1_1	1	Qu_d3g	13.7		16.6386
1_1	1	Qu_d3g	13.8		16.6756
1_1	1	Qu_d3g	13.9		16.7119
1_1	1	Qu_d3g	14		16.7474
1_1	1	Qu_d3g	14.1		16.782
1_1	1	Qu_d3g	14.2		16.8159
1_1	1	Qu_d3g	14.3		16.8491
1_1	1	Qu_d3g	14.4		16.8815
1_1	1	Qu_d3g	14.5		16.9132
1_1	1	Qu_d3g	14.6		16.9441
1_1	1	Qu_d3g	14.7		16.9744
1_1	1	Qu_d3g	14.8		17.004
1_1	1	Qu_d3g	14.9		17.0329
1_1	1	Qu_d3g	15		17.0612
1_1	1	Qu_d3g	15.1		17.0888
1_1	1	Qu_d3g	15.2		17.1158
1_1	1	Qu_d3g	15.3		17.1422
1_1	1	Qu_d3g	15.4		17.168
1_1	1	Qu_d3g	15.5		17.1932
1_1	1	Qu_d3g	15.6		17.2178
1_1	1	Qu_d3g	15.7		17.2419
1_1	1	Qu_d3g	15.8		17.2654
1_1	1	Qu_d3g	15.9		17.2884
1_1	1	Qu_d3g	16		17.3108
1_1	1	Qu_d3g	16.1		17.3327
1_1	1	Qu_d3g	16.2		17.3541
1_1	1	Qu_d3g	16.3		17.3751
1_1	1	Qu_d3g	16.4		17.3955
1_1	1	Qu_d3g	16.5		17.4155
1_1	1	Qu_d3g	16.6		17.435
1_1	1	Qu_d3g	16.7		17.4541
1_1	1	Qu_d3g	16.8		17.4727
1_1	1	Qu_d3g	16.9		17.4908
1_1	1	Qu_d3g	17		17.5086
1_1	1	Qu_d3g	17.1		17.5259
1_1	1	Qu_d3g	17.2		17.5429
1_1	1	Qu_d3g	17.3		17.5594
1_1	1	Qu_d3g	17.4		17.5756
1_1	1	Qu_d3g	17.5		17.5913
1_1	1	Qu_d3g	17.6		17.6067
1_1	1	Qu_d3g	17.7		17.6218
1_1	1	Qu_d3g	17.8		17.6365
1_1	1	Qu_d3g	17.9		17.6508
1_1	1	Qu_d3g	18		17.6648
1_1	1	Qu_d3g	18.1		17.6785
1_1	1	Qu_d3g	18.2		17.6918
1_1	1	Qu_d3g	18.3		17.7048
1_1	1	Qu_d3g	18.4		17.7176
1_1	1	Qu_d3g	18.5		17.73
1_1	1	Qu_d3g	18.6		17.7421
1_1	1	Qu_d3g	18.7		17.7539
1_1	1	Qu_d3g	18.8		17.7655
1_1	1	Qu_d3g	18.9		17.7768
1_1	1	Qu_d3g	19		17.7878
1_1	1	Qu_d3g	19.1		17.7985
1_1	1	Qu_d3g	19.2		17.809
1_1	1	Qu_d3g	19.3		17.8192
1_1	1	Qu_d3g	19.4		17.8292
1_1	1	Qu_d3g	19.5		17.839
1_1	1	Qu_d3g	19.6		17.8485
1_1	1	Qu_d3g	19.7		17.8578
1_1	1	Qu_d3g	19.8		17.8669
1_1	1	Qu_d3g	19.9		17.8757
1_1	1	Qu_d3g	20		17.8843
1_1	1	Qu_d3g	20.1		17.8928
1_1	1	Qu_d3g	20.2		17.901
1_1	1	Qu_d3g	20.3		17.909
1_1	1	Qu_d3g	20.4		17.9168
1_1	1	Qu_d3g	20.5		17.9245
1_1	1	Qu_d3g	20.6		17.9319
1_1	1	Qu_d3g	20.7		17.9392
1_1	1	Qu_d3g	20.8		17.9463
1_1	1	Qu_d3g	20.9		17.9532
1_1	1	Qu_d3g	21		17.96
1_1	1	Qu_d3g	21.1		17.9666
1_1	1	Qu_d3g	21.2		17.973
1_1	1	Qu_d3g	21.3		17.9793
1_1	1	Qu_d3g	21.4		17.9854
1_1	1	Qu_d3g	21.5		17.9914
1_1	1	Qu_d3g	21.6		17.9972
1_1	1	Qu_d3g	21.7		18.0029
1_1	1	Qu_d3g	21.8		18.0084
1_1	1	Qu_d3g	21.9		18.0138
1_1	1	Qu_d3g	22		18.0191
1_1	1	Qu_d3g	22.1		18.0243
1_1	1	Qu_d3g	22.2		18.0293
1_1	1	Qu_d3g	22.3		18.0342
1_1	1	Qu_d3g	22.4		18.039
1_1	1	Qu_d3g	22.5		18.0436
1_1	1	Qu_d3g	22.6		18.0482
1_1	1	Qu_d3g	22.7		18.0526
1_1	1	Qu_d3g	22.8		18.0569
1_1	1	Qu_d3g	22.9		18.0612
1_1	1	Qu_d3g	23		18.0653
1_1	1	Qu_d3g	23.1		18.0693
1_1	1	Qu_d3g	23.2		18.0732
1_1	1	Qu_d3g	23.3		18.077
1_1	1	Qu_d3g	23.4		18.0807
1_1	1	Qu_d3g	23.5		18.0844
1_1	1	Qu_d3g	23.6		18.0879
1_1	1	Qu_d3g	23.7		18.0914
1_1	1	Qu_d3g	23.8		18.0947
1_1	1	Qu_d3g	23.9		18.098
1_1	1	Qu_d3g	24		18.1012
1_1	1	Qu_d3g	24.1		18.1044
1_1	1	Qu_d3g	24.2		18.1074
1_1	1	Qu_d3g	24.3		18.1104
1_1	1	Qu_d3g	24.4		18.1133
1_1	1	Qu_d3g	24.5		18.1161
1_1	1	Qu_d3g	24.6		18.1188
1_1	1	Qu_d3g	24.7		18.1215
1_1	1	Qu_d3g	24.8		18.1241
1_1	1	Qu_d3g	24.9		18.1267
1_1	1	Qu_d3g	25		18.1292

1_1	1	Qu_d15g	0		0
1_1	1	Qu_d15g	0.1		0.0251899
1_1	1	Qu_d15g	0.2		0.0987717
1_1	1	Qu_d15g	0.3		0.21786
1_1	1	Qu_d15g	0.4		0.379699
1_1	1	Qu_d15g	0.5		0.58166
1_1	1	Qu_d15g	0.6		0.82123
1_1	1	Qu_d15g	0.7		1.096
1_1	1	Qu_d15g	0.8		1.40369
1_1	1	Qu_d15g	0.9		1.74211
1_1	1	Qu_d15g	1		2.10917
1_1	1	Qu_d15g	1.1		2.50289
1_1	1	Qu_d15g	1.2		2.92138
1_1	1	Qu_d15g	1.3		3.36283
1_1	1	Qu_d15g	1.4		3.82552
1_1	1	Qu_d15g	1.5		4.3078
1_1	1	Qu_d15g	1.6		4.80813
1_1	1	Qu_d15g	1.7		5.32501
1_1	1	Qu_d15g	1.8		5.85703
1_1	1	Qu_d15g	1.9		6.40285
1_1	1	Qu_d15g	2		6.9612
1_1	1	Qu_d15g	2.1		7.53085
1_1	1	Qu_d15g	2.2		8.11066
1_1	1	Qu_d15g	2.3		8.69953
1_1	1	Qu_d15g	2.4		9.29643
1_1	1	Qu_d15g	2.5		9.90036
1_1	1	Qu_d15g	2.6		10.5104
1_1	1	Qu_d15g	2.7		11.1257
1_1	1	Qu_d15g	2.8		11.7453
1_1	1	Qu_d15g	2.9		12.3686
1_1	1	Qu_d15g	3		12.9946
1_1	1	Qu_d15g	3.1		13.6229
1_1	1	Qu_d15g	3.2		14.2525
1_1	1	Qu_d15g	3.3		14.8831
1_1	1	Qu_d15g	3.4		15.5138
1_1	1	Qu_d15g	3.5		16.1443
1_1	1	Qu_d15g	3.6		16.7739
1_1	1	Qu_d15g	3.7		17.4021
1_1	1	Qu_d15g	3.8		18.0286
1_1	1	Qu_d15g	3.9		18.6528
1_1	1	Qu_d15g	4		19.2743
1_1	1	Qu_d15g	4.1		19.8929
1_1	1	Qu_d15g	4.2		20.508
1_1	1	Qu_d15g	4.3		21.1194
1_1	1	Qu_d15g	4.4		21.7267
1_1	1	Qu_d15g	4.5		22.3297
1_1	1	Qu_d15g	4.6		22.9281
1_1	1	Qu_d15g	4.7		23.5217
1_1	1	Qu_d15g	4.8		24.1101
1_1	1	Qu_d15g	4.9		24.6933
1_1	1	Qu_d15g	5		25.271
1_1	1	Qu_d15g	5.1		25.843
1_1	1	Qu_d15g	5.2		26.4092
1_1	1	Qu_d15g	5.3		26.9693
1_1	1	Qu_d15g	5.4		27.5234
1_1	1	Qu_d15g	5.5		28.0712
1_1	1	Qu_d15g	5.6		28.6127
1_1	1	Qu_d15g	5.7		29.1477
1_1	1	Qu_d15g	5.8		29.6761
1_1	1	Qu_d15g	5.9		30.1979
1_1	1	Qu_d15g	6		30.7131
1_1	1	Qu_d15g	6.1		31.2215
1_1	1	Qu_d15g	6.2		31.7231
1_1	1	Qu_d15g	6.3		32.2179
1_1	1	Qu_d15g	6.4		32.7059
1_1	1	Qu_d15g	6.5		33.1869
1_1	1	Qu_d15g	6.6		33.6611
1_1	1	Qu_d15g	6.7		34.1283
1_1	1	Qu_d15g	6.8		34.5887
1_1	1	Qu_d15g	6.9		35.0421
1_1	1	Qu_d15g	7		35.4887
1_1	1	Qu_d15g	7.1		35.9283
1_1	1	Qu_d15g	7.2		36.3612
1_1	1	Qu_d15g	7.3		36.7871
1_1	1	Qu_d15g	7.4		37.2063
1_1	1	Qu_d15g	7.5		37.6187
1_1	1	Qu_d15g	7.6		38.0244
1_1	1	Qu_d15g	7.7		38.4234
1_1	1	Qu_d15g	7.8		38.8157
1_1	1	Qu_d15g	7.9		39.2015
1_1	1	Qu_d15g	8		39.5807
1_1	1	Qu_d15g	8.1		39.9533
1_1	1	Qu_d15g	8.2		40.3196
1_1	1	Qu_d15g	8.3		40.6795
1_1	1	Qu_d15g	8.4		41.033
1_1	1	Qu_d15g	8.5		41.3803
1_1	1	Qu_d15g	8.6		41.7214
1_1	1	Qu_d15g	8.7		42.0564
1_1	1	Qu_d15g	8.8		42.3853
1_1	1	Qu_d15g	8.9		42.7082
1_1	1	Qu_d15g	9		43.0252
1_1	1	Qu_d15g	9.1		43.3364
1_1	1	Qu_d15g	9.2		43.6417
1_1	1	Qu_d15g	9.3		43.9414
1_1	1	Qu_d15g	9.4		44.2354
1_1	1	Qu_d15g	9.5		44.5239
1_1	1	Qu_d15g	9.6		44.8068
1_1	1	Qu_d15g	9.7		45.0844
1_1	1	Qu_d15g	9.8		45.3566
1_1	1	Qu_d15g	9.9		45.6236
1_1	1	Qu_d15g	10		45.8853
1_1	1	Qu_d15g	10.1		46.142
1_1	1	Qu_d15g	10.2		46.3936
1_1	1	Qu_d15g	10.3		46.6403
1_1	1	Qu_d15g	10.4		46.8821
1_1	1	Qu_d15g	10.5		47.1191
1_1	1	Qu_d15g	10.6		47.3513
1_1	1	Qu_d15g	10.7		47.5789
1_1	1	Qu_d15g	10.8		47.8019
1_1	1	Qu_d15g	10.9		48.0204
1_1	1	Qu_d15g	11		48.2344
