Level	Simulation	Output_Var	Time	Data	Prediction
1_1	1	Qu_don	12.9		26.3239
1_1	1	Qu_don	13		26.3981
1_1	1	Qu_don	13.1		26.4709
1_1	1	Qu_don	13.2		26.5421
1_1	1	Qu_don	13.3		26.612
1_1	1	Qu_don	13.4		26.6804
1_1	1	Qu_don	13.5		26.7474
1_1	1	Qu_don	13.6		26.8131
1_1	1	Qu_don	13.7		26.8774
1_1	1	Qu_don	13.8		26.9405
1_1	1	Qu_don	13.9		27.0022
1_1	1	Qu_don	14		27.0627
1_1	1	Qu_don	14.1		27.122
1_1	1	Qu_don	14.2		27.18
1_1	1	Qu_don	14.3		27.2369
1_1	1	Qu_don	14.4		27.2926
1_1	1	Qu_don	14.5		27.3471
1_1	1	Qu_don	14.6		27.4006
1_1	1	Qu_don	14.7		27.4529
1_1	1	Qu_don	14.8		27.5042
1_1	1	Qu_don	14.9		27.5544
1_1	1	Qu_don	15		27.6035
1_1	1	Qu_don	15.1		27.6517
1_1	1	Qu_don	15.2		27.6989
1_1	1	Qu_don	15.3		27.745
1_1	1	Qu_don	15.4		27.7903
1_1	1	Qu_don	15.5		27.8346
1_1	1	Qu_don	15.6		27.8779
1_1	1	Qu_don	15.7		27.9204
1_1	1	Qu_don	15.8		27.962
1_1	1	Qu_don	15.9		28.0027
1_1	1	Qu_don	16		28.0426
1_1	1	Qu_don	16.1		28.0817
1_1	1	Qu_don	16.2		28.1199
1_1	1	Qu_don	16.3		28.1573
1_1	1	Qu_don	16.4		28.194
1_1	1	Qu_don	16.5		28.2299
1_1	1	Qu_don	16.6		28.265
1_1	1	Qu_don	16.7		28.2994
1_1	1	Qu_don	16.8		28.3331
1_1	1	Qu_don	16.9		28.3661
1_1	1	Qu_don	17		28.3984
1_1	1	Qu_don	17.1		28.43
1_1	1	Qu_don	17.2		28.4609
1_1	1	Qu_don	17.3		28.4912
1_1	1	Qu_don	17.4		28.5209
1_1	1	Qu_don	17.5		28.5499
1_1	1	Qu_don	17.6		28.5783
1_1	1	Qu_don	17.7		28.6061
1_1	1	Qu_don	17.8		28.6334
1_1	1	Qu_don	17.9		28.66
1_1	1	Qu_don	18		28.6861
1_1	1	Qu_don	18.1		28.7117
1_1	1	Qu_don	18.2		28.7367
1_1	1	Qu_don	18.3		28.7612
1_1	1	Qu_don	18.4		28.7852
1_1	1	Qu_don	18.5		28.8086
1_1	1	Qu_don	18.6		28.8316
1_1	1	Qu_don	18.7		28.8541
1_1	1	Qu_don	18.8		28.876
1_1	1	Qu_don	18.9		28.8976
1_1	1	Qu_don	19		28.9187
1_1	1	Qu_don	19.1		28.9393
1_1	1	Qu_don	19.2		28.9595
1_1	1	Qu_don	19.3		28.9792
1_1	1	Qu_don	19.4		28.9986
1_1	1	Qu_don	19.5		29.0175
1_1	1	Qu_don	19.6		29.0361
1_1	1	Qu_don	19.7		29.0542
1_1	1	Qu_don	19.8		29.0719
1_1	1	Qu_don	19.9		29.0893
1_1	1	Qu_don	20		29.1063
1_1	1	Qu_don	20.1		29.123
1_1	1	Qu_don	20.2		29.1392
1_1	1	Qu_don	20.3		29.1552
1_1	1	Qu_don	20.4		29.1708
1_1	1	Qu_don	20.5		29.1861
1_1	1	Qu_don	20.6		29.201
1_1	1	Qu_don	20.7		29.2156
1_1	1	Qu_don	20.8		29.2299
1_1	1	Qu_don	20.9		29.2439
1_1	1	Qu_don	21		29.2576
1_1	1	Qu_don	21.1		29.2711
1_1	1	Qu_don	21.2		29.2842
1_1	1	Qu_don	21.3		29.297
1_1	1	Qu_don	21.4		29.3096
1_1	1	Qu_don	21.5		29.3219
1_1	1	Qu_don	21.6		29.334
1_1	1	Qu_don	21.7		29.3457
1_1	1	Qu_don	21.8		29.3573
1_1	1	Qu_don	21.9		29.3686
1_1	1	Qu_don	22		29.3796
1_1	1	Qu_don	22.1		29.3904
1_1	1	Qu_don	22.2		29.401
1_1	1	Qu_don	22.3		29.4113
1_1	1	Qu_don	22.4		29.4215
1_1	1	Qu_don	22.5		29.4314
1_1	1	Qu_don	22.6		29.4411
1_1	1	Qu_don	22.7		29.4506
1_1	1	Qu_don	22.8		29.4599
1_1	1	Qu_don	22.9		29.4689
1_1	1	Qu_don	23		29.4778
1_1	1	Qu_don	23.1		29.4865
1_1	1	Qu_don	23.2		29.4951
1_1	1	Qu_don	23.3		29.5034
1_1	1	Qu_don	23.4		29.5115
1_1	1	Qu_don	23.5		29.5195
1_1	1	Qu_don	23.6		29.5273
1_1	1	Qu_don	23.7		29.535
1_1	1	Qu_don	23.8		29.5424
1_1	1	Qu_don	23.9		29.5498
1_1	1	Qu_don	24		29.5569
1_1	1	Qu_don	24.1		29.5639
1_1	1	Qu_don	24.2		29.5708
1_1	1	Qu_don	24.3		29.5775
1_1	1	Qu_don	24.4		29.584
1_1	1	Qu_don	24.5		29.5905
1_1	1	Qu_don	24.6		29.5968
1_1	1	Qu_don	24.7		29.6029
1_1	1	Qu_don	24.8		29.6089
1_1	1	Qu_don	24.9		29.6148
1_1	1	Qu_don	25		29.6206

1_1	1	Qu_d3g	0		0
1_1	1	Qu_d3g	0.1		0.00583276
1_1	1	Qu_d3g	0.2		0.0228416
1_1	1	Qu_d3g	0.3		0.0503181
1_1	1	Qu_d3g	0.4		0.0875892
1_1	1	Qu_d3g	0.5		0.134014
1_1	1	Qu_d3g	0.6		0.188985
1_1	1	Qu_d3g	0.7		0.251923
1_1	1	Qu_d3g	0.8		0.322276
1_1	1	Qu_d3g	0.9		0.399524
1_1	1	Qu_d3g	1		0.483169
1_1	1	Qu_d3g	1.1		0.572741
1_1	1	Qu_d3g	1.2		0.667794
1_1	1	Qu_d3g	1.3		0.7679
1_1	1	Qu_d3g	1.4		0.872659
1_1	1	Qu_d3g	1.5		0.981687
1_1	1	Qu_d3g	1.6		1.09462
1_1	1	Qu_d3g	1.7		1.21113
1_1	1	Qu_d3g	1.8		1.33087
1_1	1	Qu_d3g	1.9		1.45355
1_1	1	Qu_d3g	2		1.57887
1_1	1	Qu_d3g	2.1		1.70655
1_1	1	Qu_d3g	2.2		1.83634
1_1	1	Qu_d3g	2.3		1.96799
1_1	1	Qu_d3g	2.4		2.10126
1_1	1	Qu_d3g	2.5		2.23594
1_1	1	Qu_d3g	2.6		2.37182
1_1	1	Qu_d3g	2.7		2.50871
1_1	1	Qu_d3g	2.8		2.64641
1_1	1	Qu_d3g	2.9		2.78476
1_1	1	Qu_d3g	3		2.92359
1_1	1	Qu_d3g	3.1		3.06275
1_1	1	Qu_d3g	3.2		3.20209
1_1	1	Qu_d3g	3.3		3.34148
1_1	1	Qu_d3g	3.4		3.48079
1_1	1	Qu_d3g	3.5		3.6199
1_1	1	Qu_d3g	3.6		3.75871
1_1	1	Qu_d3g	3.7		3.8971
1_1	1	Qu_d3g	3.8		4.03497
1_1	1	Qu_d3g	3.9		4.17224
1_1	1	Qu_d3g	4		4.30883
1_1	1	Qu_d3g	4.1		4.44464
1_1	1	Qu_d3g	4.2		4.57961
1_1	1	Qu_d3g	4.3		4.71368
1_1	1	Qu_d3g	4.4		4.84677
1_1	1	Qu_d3g	4.5		4.97882
1_1	1	Qu_d3g	4.6		5.10979
1_1	1	Qu_d3g	4.7		5.23963
1_1	1	Qu_d3g	4.8		5.36828
1_1	1	Qu_d3g	4.9		5.49572
1_1	1	Qu_d3g	5		5.62189
1_1	1	Qu_d3g	5.1		5.74677
1_1	1	Qu_d3g	5.2		5.87032
1_1	1	Qu_d3g	5.3		5.99252
1_1	1	Qu_d3g	5.4		6.11334
1_1	1	Qu_d3g	5.5		6.23276
1_1	1	Qu_d3g	5.6		6.35076
1_1	1	Qu_d3g	5.7		6.46732
1_1	1	Qu_d3g	5.8		6.58243
1_1	1	Qu_d3g	5.9		6.69607
1_1	1	Qu_d3g	6		6.80823
1_1	1	Qu_d3g	6.1		6.91891
1_1	1	Qu_d3g	6.2		7.0281
1_1	1	Qu_d3g	6.3		7.13579
1_1	1	Qu_d3g	6.4		7.24198
1_1	1	Qu_d3g	6.5		7.34667
1_1	1	Qu_d3g	6.6		7.44985
1_1	1	Qu_d3g	6.7		7.55154
1_1	1	Qu_d3g	6.8		7.65173
1_1	1	Qu_d3g	6.9		7.75042
1_1	1	Qu_d3g	7		7.84762
1_1	1	Qu_d3g	7.1		7.94333
1_1	1	Qu_d3g	7.2		8.03757
1_1	1	Qu_d3g	7.3		8.13034
1_1	1	Qu_d3g	7.4		8.22164
1_1	1	Qu_d3g	7.5		8.3115
1_1	1	Qu_d3g	7.6		8.3999
1_1	1	Qu_d3g	7.7		8.48688
1_1	1	Qu_d3g	7.8		8.57243
1_1	1	Qu_d3g	7.9		8.65658
1_1	1	Qu_d3g	8		8.73932
1_1	1	Qu_d3g	8.1		8.82068
1_1	1	Qu_d3g	8.2		8.90067
1_1	1	Qu_d3g	8.3		8.97931
1_1	1	Qu_d3g	8.4		9.0566
1_1	1	Qu_d3g	8.5		9.13255
1_1	1	Qu_d3g	8.6		9.2072
1_1	1	Qu_d3g	8.7		9.28054
1_1	1	Qu_d3g	8.8		9.3526
1_1	1	Qu_d3g	8.9		9.42339
1_1	1	Qu_d3g	9		9.49293
1_1	1	Qu_d3g	9.1		9.56122
1_1	1	Qu_d3g	9.2		9.6283
1_1	1	Qu_d3g	9.3		9.69417
1_1	1	Qu_d3g	9.4		9.75885
1_1	1	Qu_d3g	9.5		9.82235
1_1	1	Qu_d3g	9.6		9.88469
1_1	1	Qu_d3g	9.7		9.9459
1_1	1	Qu_d3g	9.8		10.006
1_1	1	Qu_d3g	9.9		10.0649
1_1	1	Qu_d3g	10		10.1228
1_1	1	Qu_d3g	10.1		10.1796
1_1	1	Qu_d3g	10.2		10.2353
1_1	1	Qu_d3g	10.3		10.29
1_1	1	Qu_d3g	10.4		10.3437
1_1	1	Qu_d3g	10.5		10.3963
1_1	1	Qu_d3g	10.6		10.448
1_1	1	Qu_d3g	10.7		10.4987
1_1	1	Qu_d3g	10.8		10.5484
1_1	1	Qu_d3g	10.9		10.5971
1_1	1	Qu_d3g	11		10.6449
1_1	1	Qu_d3g	11.1		10.6918
1_1	1	Qu_d3g	11.2		10.7378
1_1	1	Qu_d3g	11.3		10.7829
1_1	1	Qu_d3g	11.4		10.8271
1_1	1	Qu_d3g	11.5		10.8705
1_1	1	Qu_d3g	11.6		10.913
1_1	1	Qu_d3g	11.7		10.9547
1_1	1	Qu_d3g	11.8		10.9956
1_1	1	Qu_d3g	11.9		11.0356
1_1	1	Qu_d3g	12		11.0749
1_1	1	Qu_d3g	12.1		11.1134
1_1	1	Qu_d3g	12.2		11.1512
1_1	1	Qu_d3g	12.3		11.1882
1_1	1	Qu_d3g	12.4		11.2244
1_1	1	Qu_d3g	12.5		11.26
1_1	1	Qu_d3g	12.6		11.2948
1_1	1	Qu_d3g	12.7		11.329
1_1	1	Qu_d3g	12.8		11.3624
1_1	1	Qu_d3g	12.9		11.3952
1_1	1	Qu_d3g	13		11.4273
1_1	1	Qu_d3g	13.1		11.4588
1_1	1	Qu_d3g	13.2		11.4897
1_1	1	Qu_d3g	13.3		11.5199
1_1	1	Qu_d3g	13.4		11.5495
1_1	1	Qu_d3g	13.5		11.5785
1_1	1	Qu_d3g	13.6		11.607
1_1	1	Qu_d3g	13.7		11.6348
1_1	1	Qu_d3g	13.8		11.6621
1_1	1	Qu_d3g	13.9		11.6888
1_1	1	Qu_d3g	14		11.715
1_1	1	Qu_d3g	14.1		11.7407
1_1	1	Qu_d3g	14.2		11.7658
1_1	1	Qu_d3g	14.3		11.7904
1_1	1	Qu_d3g	14.4		11.8145
1_1	1	Qu_d3g	14.5		11.8381
1_1	1	Qu_d3g	14.6		11.8613
1_1	1	Qu_d3g	14.7		11.8839
1_1	1	Qu_d3g	14.8		11.9061
1_1	1	Qu_d3g	14.9		11.9278
1_1	1	Qu_d3g	15		11.9491
1_1	1	Qu_d3g	15.1		11.97
1_1	1	Qu_d3g	15.2		11.9904
1_1	1	Qu_d3g	15.3		12.0104
1_1	1	Qu_d3g	15.4		12.03
1_1	1	Qu_d3g	15.5		12.0491
1_1	1	Qu_d3g	15.6		12.0679
1_1	1	Qu_d3g	15.7		12.0863
1_1	1	Qu_d3g	15.8		12.1043
1_1	1	Qu_d3g	15.9		12.1219
1_1	1	Qu_d3g	16		12.1392
1_1	1	Qu_d3g	16.1		12.1561
1_1	1	Qu_d3g	16.2		12.1727
1_1	1	Qu_d3g	16.3		12.1889
1_1	1	Qu_d3g	16.4		12.2047
1_1	1	Qu_d3g	16.5		12.2203
1_1	1	Qu_d3g	16.6		12.2355
1_1	1	Qu_d3g	16.7		12.2504
1_1	1	Qu_d3g	16.8		12.2649
1_1	1	Qu_d3g	16.9		12.2792
1_1	1	Qu_d3g	17		12.2932
1_1	1	Qu_d3g	17.1		12.3069
1_1	1	Qu_d3g	17.2		12.3203
1_1	1	Qu_d3g	17.3		12.3334
1_1	1	Qu_d3g	17.4		12.3462
1_1	1	Qu_d3g	17.5		12.3588
1_1	1	Qu_d3g	17.6		12.3711
1_1	1	Qu_d3g	17.7		12.3831
1_1	1	Qu_d3g	17.8		12.3949
1_1	1	Qu_d3g	17.9		12.4065
1_1	1	Qu_d3g	18		12.4178
1_1	1	Qu_d3g	18.1		12.4288
1_1	1	Qu_d3g	18.2		12.4397
1_1	1	Qu_d3g	18.3		12.4503
1_1	1	Qu_d3g	18.4		12.4606
1_1	1	Qu_d3g	18.5		12.4708
1_1	1	Qu_d3g	18.6		12.4807
1_1	1	Qu_d3g	18.7		12.4905
1_1	1	Qu_d3g	18.8		12.5
1_1	1	Qu_d3g	18.9		12.5093
1_1	1	Qu_d3g	19		12.5184
1_1	1	Qu_d3g	19.1		12.5274
1_1	1	Qu_d3g	19.2		12.5361
1_1	1	Qu_d3g	19.3		12.5447
1_1	1	Qu_d3g	19.4		12.553
1_1	1	Qu_d3g	19.5		12.5612
1_1	1	Qu_d3g	19.6		12.5692
1_1	1	Qu_d3g	19.7		12.5771
1_1	1	Qu_d3g	19.8		12.5848
1_1	1	Qu_d3g	19.9		12.5923
1_1	1	Qu_d3g	20		12.5997
1_1	1	Qu_d3g	20.1		12.6069
1_1	1	Qu_d3g	20.2		12.6139
1_1	1	Qu_d3g	20.3		12.6208
1_1	1	Qu_d3g	20.4		12.6276
1_1	1	Qu_d3g	20.5		12.6342
1_1	1	Qu_d3g	20.6		12.6406
1_1	1	Qu_d3g	20.7		12.647
1_1	1	Qu_d3g	20.8		12.6532
1_1	1	Qu_d3g	20.9		12.6592
1_1	1	Qu_d3g	21		12.6652
1_1	1	Qu_d3g	21.1		12.671
1_1	1	Qu_d3g	21.2		12.6767
1_1	1	Qu_d3g	21.3		12.6822
1_1	1	Qu_d3g	21.4		12.6877
1_1	1	Qu_d3g	21.5		12.693
1_1	1	Qu_d3g	21.6		12.6982
1_1	1	Qu_d3g	21.7		12.7033
1_1	1	Qu_d3g	21.8		12.7083
1_1	1	Qu_d3g	21.9		12.7132
1_1	1	Qu_d3g	22		12.718
1_1	1	Qu_d3g	22.1		12.7226
1_1	1	Qu_d3g	22.2		12.7272
1_1	1	Qu_d3g	22.3		12.7317
1_1	1	Qu_d3g	22.4		12.7361
1_1	1	Qu_d3g	22.5		12.7404
1_1	1	Qu_d3g	22.6		12.7446
1_1	1	Qu_d3g	22.7		12.7487
1_1	1	Qu_d3g	22.8		12.7527
1_1	1	Qu_d3g	22.9		12.7566
1_1	1	Qu_d3g	23		12.7605
1_1	1	Qu_d3g	23.1		12.7643
1_1	1	Qu_d3g	23.2		12.7679
1_1	1	Qu_d3g	23.3		12.7715
1_1	1	Qu_d3g	23.4		12.7751
1_1	1	Qu_d3g	23.5		12.7785
1_1	1	Qu_d3g	23.6		12.7819
1_1	1	Qu_d3g	23.7		12.7852
1_1	1	Qu_d3g	23.8		12.7885
1_1	1	Qu_d3g	23.9		12.7916
1_1	1	Qu_d3g	24		12.7947
1_1	1	Qu_d3g	24.1		12.7978
1_1	1	Qu_d3g	24.2		12.8007
1_1	1	Qu_d3g	24.3		12.8036
1_1	1	Qu_d3g	24.4		12.8065
1_1	1	Qu_d3g	24.5		12.8092
1_1	1	Qu_d3g	24.6		12.812
1_1	1	Qu_d3g	24.7		12.8146
1_1	1	Qu_d3g	24.8		12.8172
1_1	1	Qu_d3g	24.9		12.8198
1_1	1	Qu_d3g	25		12.8223

1_1	1	Qu_d15g	0		0
1_1	1	Qu_d15g	0.1		0.0351717
1_1	1	Qu_d15g	0.2		0.137736
1_1	1	Qu_d15g	0.3		0.303419
1_1	1	Qu_d15g	0.4		0.528165
1_1	1	Qu_d15g	0.5		0.808109
1_1	1	Qu_d15g	0.6		1.13958
1_1	1	Qu_d15g	0.7		1.5191
1_1	1	Qu_d15g	0.8		1.94333
1_1	1	Qu_d15g	0.9		2.40914
1_1	1	Qu_d15g	1		2.91352
1_1	1	Qu_d15g	1.1		3.45364
1_1	1	Qu_d15g	1.2		4.02681
1_1	1	Qu_d15g	1.3		4.63046
1_1	1	Qu_d15g	1.4		5.26215
1_1	1	Qu_d15g	1.5		5.9196
1_1	1	Qu_d15g	1.6		6.60061
1_1	1	Qu_d15g	1.7		7.30313
1_1	1	Qu_d15g	1.8		8.02519
1_1	1	Qu_d15g	1.9		8.76493
1_1	1	Qu_d15g	2		9.5206
1_1	1	Qu_d15g	2.1		10.2905
1_1	1	Qu_d15g	2.2		11.0732
1_1	1	Qu_d15g	2.3		11.867
1_1	1	Qu_d15g	2.4		12.6707
1_1	1	Qu_d15g	2.5		13.4828
1_1	1	Qu_d15g	2.6		14.3021
1_1	1	Qu_d15g	2.7		15.1276
1_1	1	Qu_d15g	2.8		15.9579
1_1	1	Qu_d15g	2.9		16.7922
1_1	1	Qu_d15g	3		17.6293
1_1	1	Qu_d15g	3.1		18.4685
1_1	1	Qu_d15g	3.2		19.3087
1_1	1	Qu_d15g	3.3		20.1492
1_1	1	Qu_d15g	3.4		20.9893
1_1	1	Qu_d15g	3.5		21.8281
1_1	1	Qu_d15g	3.6		22.6651
1_1	1	Qu_d15g	3.7		23.4996
1_1	1	Qu_d15g	3.8		24.331
1_1	1	Qu_d15g	3.9		25.1587
1_1	1	Qu_d15g	4		25.9823
1_1	1	Qu_d15g	4.1		26.8013
1_1	1	Qu_d15g	4.2		27.6152
1_1	1	Qu_d15g	4.3		28.4236
1_1	1	Qu_d15g	4.4		29.2261
1_1	1	Qu_d15g	4.5		30.0224
1_1	1	Qu_d15g	4.6		30.8122
1_1	1	Qu_d15g	4.7		31.5951
1_1	1	Qu_d15g	4.8		32.3709
1_1	1	Qu_d15g	4.9		33.1393
1_1	1	Qu_d15g	5		33.9001
1_1	1	Qu_d15g	5.1		34.6532
1_1	1	Qu_d15g	5.2		35.3982
1_1	1	Qu_d15g	5.3		36.1351
1_1	1	Qu_d15g	5.4		36.8636
1_1	1	Qu_d15g	5.5		37.5837
1_1	1	Qu_d15g	5.6		38.2952
1_1	1	Qu_d15g	5.7		38.9981
1_1	1	Qu_d15g	5.8		39.6922
1_1	1	Qu_d15g	5.9		40.3774
1_1	1	Qu_d15g	6		41.0538
1_1	1	Qu_d15g	6.1		41.7212
1_1	1	Qu_d15g	6.2		42.3796
1_1	1	Qu_d15g	6.3		43.029
1_1	1	Qu_d15g	6.4		43.6693
1_1	1	Qu_d15g	6.5		44.3006
1_1	1	Qu_d15g	6.6		44.9228
1_1	1	Qu_d15g	6.7		45.536
1_1	1	Qu_d15g	6.8		46.1401
1_1	1	Qu_d15g	6.9		46.7352
1_1	1	Qu_d15g	7		47.3213
1_1	1	Qu_d15g	7.1		47.8985
1_1	1	Qu_d15g	7.2		48.4668
1_1	1	Qu_d15g	7.3		49.0261
1_1	1	Qu_d15g	7.4		49.5767
1_1	1	Qu_d15g	7.5		50.1185
1_1	1	Qu_d15g	7.6		50.6516
1_1	1	Qu_d15g	7.7		51.1761
1_1	1	Qu_d15g	7.8		51.692
1_1	1	Qu_d15g	7.9		52.1994
1_1	1	Qu_d15g	8		52.6983
1_1	1	Qu_d15g	8.1		53.1889
1_1	1	Qu_d15g	8.2		53.6713
1_1	1	Qu_d15g	8.3		54.1454
1_1	1	Qu_d15g	8.4		54.6115
1_1	1	Qu_d15g	8.5		55.0695
1_1	1	Qu_d15g	8.6		55.5196
1_1	1	Qu_d15g	8.7		55.9619
1_1	1	Qu_d15g	8.8		56.3964
1_1	1	Qu_d15g	8.9		56.8233
1_1	1	Qu_d15g	9		57.2426
1_1	1	Qu_d15g	9.1		57.6544
1_1	1	Qu_d15g	9.2		58.0589
1_1	1	Qu_d15g	9.3		58.4561
1_1	1	Qu_d15g	9.4		58.8461
1_1	1	Qu_d15g	9.5		59.229
1_1	1	Qu_d15g	9.6		59.6049
1_1	1	Qu_d15g	9.7		59.974
1_1	1	Qu_d15g	9.8		60.3363
1_1	1	Qu_d15g	9.9		60.6918
1_1	1	Qu_d15g	10		61.0408
1_1	1	Qu_d15g	10.1		61.3833
1_1	1	Qu_d15g	10.2		61.7194
1_1	1	Qu_d15g	10.3		62.0491
1_1	1	Qu_d15g	10.4		62.3727
1_1	1	Qu_d15g	10.5		62.6902
1_1	1	Qu_d15g	10.6		63.0016
1_1	1	Qu_d15g	10.7		63.3071
1_1	1	Qu_d15g	10.8		63.6068
1_1	1	Qu_d15g	10.9		63.9008
1_1	1	Qu_d15g	11		64.1891
