"","2.5%","50%","97.5%"
"M_lnAUC_dose",-0.813439687116945,0.387254620383054,0.833240545383055
"SD_lnAUC_dose",0.303888833338149,0.585249652843114,1.26822941065077
"GM_AUC_dose",0.443340710222415,1.47293151020118,2.30076246882165
"GSD_AUC_dose",1.35511864000147,1.79543932476342,3.55465893107904
